Date,Familia,Codigo Producto,Projection,Super Familia
2025-05-01,Cotton Premium,5527IM6016215,36.556880580082094,Hilos Verano
2025-05-01,Cotton Premium,5527IM6016902,9.09328257759485,Hilos Verano
2025-05-01,Cotton Premium,5527IM6018102,25.190277358088533,Hilos Verano
2025-05-01,Cotton Premium,5527IM6018257,27.303405459669516,Hilos Verano
2025-05-01,Cotton Premium,5527IM6018259,56.34537116344914,Hilos Verano
2025-05-01,Cotton Premium,5527IM6018902,59.82484742435784,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010022,4.523083561912465,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010026,4.97068037272672,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010033,5.347604002886092,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010035,5.865873994355229,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010055,4.68798765010719,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010134,5.512508091080817,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010205,5.818758540585307,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010229,8.622128039895637,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010289,8.669243493665558,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010425,4.876449465186877,Hilos Verano
2025-05-01,Delicia Verano,1320ANV010712,5.960104901895072,Hilos Verano
2025-05-01,Delicia Verano,1320ANV011102,14.488002034250863,Hilos Verano
2025-05-01,Delicia Verano,1320ANV011302,9.800014384143674,Hilos Verano
2025-05-01,Delicia Verano,1320ANV013602,10.436073010037616,Hilos Verano
2025-05-01,Delicia Verano,1320ANV016210,9.847129837913595,Hilos Verano
2025-05-01,Delicia Verano,1320ANV016212,7.844723052691932,Hilos Verano
2025-05-01,Delicia Verano,1320ANV016213,0.1177886344248037,Hilos Verano
2025-05-01,Delicia Verano,1320ANV016215,5.983662628780032,Hilos Verano
2025-05-01,Delicia Verano,1320ANV016402,5.724527633045464,Hilos Verano
2025-05-01,Delicia Verano,1320ANV018102,8.033184867771618,Hilos Verano
2025-05-01,Delicia Verano,1320ANV018902,11.482036083729872,Hilos Verano
2025-05-01,Fresquita,1300ANV010003,16.756611133272582,Hilos Verano
2025-05-01,Fresquita,1300ANV010022,12.62223006496197,Hilos Verano
2025-05-01,Fresquita,1300ANV010026,13.875501135241883,Hilos Verano
2025-05-01,Fresquita,1300ANV010028,15.562234380205076,Hilos Verano
2025-05-01,Fresquita,1300ANV010029,14.386703808645532,Hilos Verano
2025-05-01,Fresquita,1300ANV010033,19.40685540783067,Hilos Verano
2025-05-01,Fresquita,1300ANV010055,10.101553288271171,Hilos Verano
2025-05-01,Fresquita,1300ANV010081,13.632856548326789,Hilos Verano
2025-05-01,Fresquita,1300ANV010205,21.216088832595656,Hilos Verano
2025-05-01,Fresquita,1300ANV010209,39.50630798607918,Hilos Verano
2025-05-01,Fresquita,1300ANV010216,11.449055266090928,Hilos Verano
2025-05-01,Fresquita,1300ANV010223,29.581437649445217,Hilos Verano
2025-05-01,Fresquita,1300ANV010225,23.91816010630065,Hilos Verano
2025-05-01,Fresquita,1300ANV010229,37.20236229673002,Hilos Verano
2025-05-01,Fresquita,1300ANV010231,19.49873054268201,Hilos Verano
2025-05-01,Fresquita,1300ANV010259,6.563182710150067,Hilos Verano
2025-05-01,Fresquita,1300ANV010279,11.383093630813034,Hilos Verano
2025-05-01,Fresquita,1300ANV010281,21.59301246275503,Hilos Verano
2025-05-01,Fresquita,1300ANV010288,8.81765717304081,Hilos Verano
2025-05-01,Fresquita,1300ANV010289,32.933702185175136,Hilos Verano
2025-05-01,Fresquita,1300ANV010425,11.088622044751029,Hilos Verano
2025-05-01,Fresquita,1300ANV010439,19.43041313471563,Hilos Verano
2025-05-01,Fresquita,1300ANV010712,6.996644884833343,Hilos Verano
2025-05-01,Fresquita,1300ANV010730,24.968834725369906,Hilos Verano
2025-05-01,Fresquita,1300ANV010731,6.226307215695127,Hilos Verano
2025-05-01,Fresquita,1300ANV011033,17.23954453441428,Hilos Verano
2025-05-01,Fresquita,1300ANV011102,188.0189298142488,Hilos Verano
2025-05-01,Fresquita,1300ANV011281,17.986324476667534,Hilos Verano
2025-05-01,Fresquita,1300ANV011302,54.83767664281165,Hilos Verano
2025-05-01,Fresquita,1300ANV011777,9.003763215432,Hilos Verano
2025-05-01,Fresquita,1300ANV011788,10.129822560533125,Hilos Verano
2025-05-01,Fresquita,1300ANV011799,11.258237678322743,Hilos Verano
2025-05-01,Fresquita,1300ANV012502,12.631653155715956,Hilos Verano
2025-05-01,Fresquita,1300ANV013401,23.9487851512511,Hilos Verano
2025-05-01,Fresquita,1300ANV013602,65.64360596494315,Hilos Verano
2025-05-01,Fresquita,1300ANV014204,13.420837006362142,Hilos Verano
2025-05-01,Fresquita,1300ANV014850,15.10285870594834,Hilos Verano
2025-05-01,Fresquita,1300ANV016210,23.451717113978432,Hilos Verano
2025-05-01,Fresquita,1300ANV016211,7.677463191808709,Hilos Verano
2025-05-01,Fresquita,1300ANV016212,8.544387541175265,Hilos Verano
2025-05-01,Fresquita,1300ANV016213,15.373772565125387,Hilos Verano
2025-05-01,Fresquita,1300ANV016214,5.953037583829582,Hilos Verano
2025-05-01,Fresquita,1300ANV016215,48.26271506921909,Hilos Verano
2025-05-01,Fresquita,1300ANV016402,16.71891877025665,Hilos Verano
2025-05-01,Fresquita,1300ANV016890,5.187411460068358,Hilos Verano
2025-05-01,Fresquita,1300ANV017802,16.268966186753897,Hilos Verano
2025-05-01,Fresquita,1300ANV018102,17.90387243257017,Hilos Verano
2025-05-01,Fresquita,1300ANV018252,8.55381063192925,Hilos Verano
2025-05-01,Fresquita,1300ANV018254,18.450411696301263,Hilos Verano
2025-05-01,Fresquita,1300ANV018257,20.363299119360075,Hilos Verano
2025-05-01,Fresquita,1300ANV018259,28.27633958001839,Hilos Verano
2025-05-01,Fresquita,1300ANV018262,9.77174511188172,Hilos Verano
2025-05-01,Fresquita,1300ANV018902,79.63925150729833,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010001,20.167769986214903,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010002,12.4855952490292,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010003,17.998103340110017,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010004,14.04040522343661,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010005,17.444496758313438,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010006,17.418583258739982,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010007,16.897957494582347,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010008,15.08401252444037,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010009,16.940361402975277,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010010,11.121602862389972,Hilos Verano
2025-05-01,Fresquita Estampado,1305ANV010011,23.557726884960758,Hilos Verano
2025-05-01,Margarita,1308ANV010003,19.9298369446768,Hilos Verano
2025-05-01,Margarita,1308ANV010022,12.478527930963711,Hilos Verano
2025-05-01,Margarita,1308ANV010028,20.93104033728763,Hilos Verano
2025-05-01,Margarita,1308ANV010029,14.912041118180158,Hilos Verano
2025-05-01,Margarita,1308ANV010033,20.947530746107105,Hilos Verano
2025-05-01,Margarita,1308ANV010081,15.406753382764334,Hilos Verano
2025-05-01,Margarita,1308ANV010205,18.47632519587472,Hilos Verano
2025-05-01,Margarita,1308ANV010209,35.275340237540235,Hilos Verano
2025-05-01,Margarita,1308ANV010223,30.139755776618788,Hilos Verano
2025-05-01,Margarita,1308ANV010225,21.43281991993729,Hilos Verano
2025-05-01,Margarita,1308ANV010229,27.253934233211098,Hilos Verano
2025-05-01,Margarita,1308ANV010289,27.03720314586946,Hilos Verano
2025-05-01,Margarita,1308ANV010425,15.053387479489922,Hilos Verano
2025-05-01,Margarita,1308ANV010439,26.87701060305173,Hilos Verano
2025-05-01,Margarita,1308ANV010712,12.787134153156696,Hilos Verano
2025-05-01,Margarita,1308ANV010730,22.3303693142543,Hilos Verano
2025-05-01,Margarita,1308ANV010731,10.584486689412866,Hilos Verano
2025-05-01,Margarita,1308ANV011102,89.64186234265266,Hilos Verano
2025-05-01,Margarita,1308ANV011302,37.36019906685926,Hilos Verano
2025-05-01,Margarita,1308ANV013401,21.99349381979936,Hilos Verano
2025-05-01,Margarita,1308ANV013602,42.111792579555846,Hilos Verano
2025-05-01,Margarita,1308ANV014850,19.623586495172308,Hilos Verano
2025-05-01,Margarita,1308ANV016210,20.617722569717653,Hilos Verano
2025-05-01,Margarita,1308ANV016212,11.307708904781162,Hilos Verano
2025-05-01,Margarita,1308ANV016213,20.238443166869786,Hilos Verano
2025-05-01,Margarita,1308ANV016215,39.42856748735881,Hilos Verano
2025-05-01,Margarita,1308ANV016402,19.859163764021915,Hilos Verano
2025-05-01,Margarita,1308ANV018102,21.552964327050592,Hilos Verano
2025-05-01,Margarita,1308ANV018254,22.299744269303847,Hilos Verano
2025-05-01,Margarita,1308ANV018257,21.94873413871793,Hilos Verano
2025-05-01,Margarita,1308ANV018902,55.2216675910365,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ100003,14.092232222583524,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ100209,14.963868117327072,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ100225,14.860214119033245,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ100229,19.863875309398917,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ100730,13.055692239645252,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ101102,25.838114847424954,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ101302,18.433921287481795,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ103401,13.211173237085992,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ103602,14.860214119033245,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ106215,16.48805304678403,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ106402,10.487900009184528,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ108257,11.637517081170614,Hilos Verano
2025-05-01,Natura Algodón 100 gr,1528IMQ108902,17.159448263005412,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ200003,13.003865240498335,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ200209,13.851943408356924,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ200225,11.366603221993564,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ200229,20.082962169429045,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ200730,10.400736419710174,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ201102,37.65702642560976,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ201302,30.31879450094449,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ203401,10.742323459542105,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ203602,15.748340422596264,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ206215,16.207716096853,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ206402,10.506746190692496,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ208257,9.481985071196704,Hilos Verano
2025-05-01,Natura Algodón 500 gr,5528IMQ208902,16.372620185047726,Hilos Verano
2025-05-01,Perle Verano,1310ANV010022,16.16060064308308,Hilos Verano
2025-05-01,Perle Verano,1310ANV010029,18.07584383883039,Hilos Verano
2025-05-01,Perle Verano,1310ANV010032,21.09123288010537,Hilos Verano
2025-05-01,Perle Verano,1310ANV010033,25.776864757524063,Hilos Verano
2025-05-01,Perle Verano,1310ANV010081,16.938005630286785,Hilos Verano
2025-05-01,Perle Verano,1310ANV010205,36.922025346799,Hilos Verano
2025-05-01,Perle Verano,1310ANV010209,47.34867526608263,Hilos Verano
2025-05-01,Perle Verano,1310ANV010210,23.03945689349162,Hilos Verano
2025-05-01,Perle Verano,1310ANV010216,18.469257877809238,Hilos Verano
2025-05-01,Perle Verano,1310ANV010225,36.3801976284449,Hilos Verano
2025-05-01,Perle Verano,1310ANV010229,50.38762203424257,Hilos Verano
2025-05-01,Perle Verano,1310ANV010231,31.802931294697025,Hilos Verano
2025-05-01,Perle Verano,1310ANV010234,27.18090527986772,Hilos Verano
2025-05-01,Perle Verano,1310ANV010279,19.550557541828933,Hilos Verano
2025-05-01,Perle Verano,1310ANV010288,18.95925859701642,Hilos Verano
2025-05-01,Perle Verano,1310ANV010289,51.692720103669394,Hilos Verano
2025-05-01,Perle Verano,1310ANV010425,19.66127885818825,Hilos Verano
2025-05-01,Perle Verano,1310ANV010439,24.799219091798197,Hilos Verano
2025-05-01,Perle Verano,1310ANV010712,11.635161308482118,Hilos Verano
2025-05-01,Perle Verano,1310ANV010731,15.61877292472898,Hilos Verano
2025-05-01,Perle Verano,1310ANV010903,20.539982070997286,Hilos Verano
2025-05-01,Perle Verano,1310ANV011102,211.41175261101483,Hilos Verano
2025-05-01,Perle Verano,1310ANV011302,70.28683393396892,Hilos Verano
2025-05-01,Perle Verano,1310ANV013401,29.864130372064757,Hilos Verano
2025-05-01,Perle Verano,1310ANV013602,90.78441209657326,Hilos Verano
2025-05-01,Perle Verano,1310ANV014204,21.47286805564173,Hilos Verano
2025-05-01,Perle Verano,1310ANV014850,18.132382383354297,Hilos Verano
2025-05-01,Perle Verano,1310ANV016210,31.6969215237147,Hilos Verano
2025-05-01,Perle Verano,1310ANV016213,24.721478593077823,Hilos Verano
2025-05-01,Perle Verano,1310ANV016215,61.63172507643433,Hilos Verano
2025-05-01,Perle Verano,1310ANV016402,24.83691145481413,Hilos Verano
2025-05-01,Perle Verano,1310ANV017802,26.907635648002177,Hilos Verano
2025-05-01,Perle Verano,1310ANV018102,30.2551886383551,Hilos Verano
2025-05-01,Perle Verano,1310ANV018252,11.590401627400697,Hilos Verano
2025-05-01,Perle Verano,1310ANV018254,22.410465585663168,Hilos Verano
2025-05-01,Perle Verano,1310ANV018257,31.614469479617338,Hilos Verano
2025-05-01,Perle Verano,1310ANV018259,33.595674310642536,Hilos Verano
2025-05-01,Perle Verano,1310ANV018262,19.263153273832412,Hilos Verano
2025-05-01,Perle Verano,1310ANV018902,111.15006698862184,Hilos Verano
2025-05-01,Sinfonia,5532IM6010001,7.121500837323636,Hilos Verano
2025-05-01,Sinfonia,5532IM6010002,7.168616291093558,Hilos Verano
2025-05-01,Sinfonia,5532IM6010003,7.043760338603265,Hilos Verano
2025-05-01,Sinfonia,5532IM6010004,7.189818245290022,Hilos Verano
2025-05-01,Sinfonia,5532IM6010005,7.043760338603265,Hilos Verano
2025-05-01,Sinfonia,5532IM6010006,7.246356789813929,Hilos Verano
2025-05-01,Sinfonia,5532IM6010007,7.090875792373187,Hilos Verano
2025-05-01,Sinfonia,5532IM6010008,7.145058564208598,Hilos Verano
2025-05-01,Batik Soft,5618IMOR10001,25.88934612982145,Invierno
2025-05-01,Batik Soft,5618IMOR10002,23.355754500329272,Invierno
2025-05-01,Batik Soft,5618IMOR10003,25.691329950362203,Invierno
2025-05-01,Batik Soft,5618IMOR10004,30.408176891841745,Invierno
2025-05-01,Batik Soft,5618IMOR10005,22.54338043075261,Invierno
2025-05-01,Batik Soft,5618IMOR10006,27.74257447604329,Invierno
2025-05-01,Batik Soft,5618IMOR10007,29.69734958096216,Invierno
2025-05-01,Batik Soft,5618IMOR10008,23.85841095587984,Invierno
2025-05-01,Batik Soft,5618IMOR10009,35.61244827506729,Invierno
2025-05-01,Batik Soft,5618IMOR10010,29.600880160199928,Invierno
2025-05-01,Bonbon Classic,5248IM0108200,113.99639131334928,Invierno
2025-05-01,Bonbon Classic,5248IM0108204,59.43024052746987,Invierno
2025-05-01,Bonbon Classic,5248IM0108206,201.1590516409935,Invierno
2025-05-01,Bonbon Classic,5248IM0108207,63.64950835133381,Invierno
2025-05-01,Bonbon Classic,5248IM0108209,125.00405995611348,Invierno
2025-05-01,Bonbon Classic,5248IM0108211,59.31853909290308,Invierno
2025-05-01,Bonbon Classic,5248IM0108217,68.17849378922388,Invierno
2025-05-01,Bonbon Classic,5248IM0108219,43.58894617072438,Invierno
2025-05-01,Bonbon Classic,5248IM0108220,64.10139142753584,Invierno
2025-05-01,Bonbon Classic,5248IM0108221,8.326834213161092,Invierno
2025-05-01,Bonbon Classic,5248IM0108223,91.53932562748862,Invierno
2025-05-01,Bonbon Classic,5248IM0108224,132.16818378219293,Invierno
2025-05-01,Bonbon Classic,5248IM0108226,69.53414301782998,Invierno
2025-05-01,Bonbon Classic,5248IM0108236,42.60394261136264,Invierno
2025-05-01,Bonbon Classic,5248IM0108237,102.12049788372502,Invierno
2025-05-01,Bonbon Classic,5248IM0108239,34.5157432811397,Invierno
2025-05-01,Bonbon Classic,5248IM0108242,81.18663357832065,Invierno
2025-05-01,Bonbon Classic,5248IM0108322,54.26151050978817,Invierno
2025-05-01,Bonbon Classic,5248IM0108402,62.52741666773101,Invierno
2025-05-01,Bonbon Classic,5248IM0108404,48.1991690155721,Invierno
2025-05-01,Bonbon Classic,5248IM0108488,63.31948138556829,Invierno
2025-05-01,Bonbon Classic,5248IM0108769,74.00220040050179,Invierno
2025-05-01,Bruni,1129ANB310769,28.631108614643537,Invierno
2025-05-01,Bruni,1129ANB310772,27.935513317568496,Invierno
2025-05-01,Bruni,1129ANB310831,28.788506090624026,Invierno
2025-05-01,Bruni,1129ANB310888,38.65885103598082,Invierno
2025-05-01,Bruni,1129ANB312903,29.71258159476751,Invierno
2025-05-01,Bruni,1129ANB313602,32.733597666005835,Invierno
2025-05-01,Bruni,1129ANB313916,34.22633501885301,Invierno
2025-05-01,Bruni,1129ANB314850,30.179696684774104,Invierno
2025-05-01,Bruni,1129ANB316890,32.09385308621419,Invierno
2025-05-01,Bruni,1129ANB317007,35.65814431648192,Invierno
2025-05-01,Bruni,1129ANB318003,30.057840574337604,Invierno
2025-05-01,Bruni,1129ANB318902,54.30720655120185,Invierno
2025-05-01,Diana,1340IMK010002,78.54134051426168,Invierno
2025-05-01,Diana,1340IMK010003,72.41807096482724,Invierno
2025-05-01,Diana,1340IMK010004,91.18391197204882,Invierno
2025-05-01,Diana,1340IMK010005,68.25973119618155,Invierno
2025-05-01,Diana,1340IMK010006,89.37637966724067,Invierno
2025-05-01,Diana,1340IMK010007,94.75835787818626,Invierno
2025-05-01,Diana,1340IMK010008,161.98231213565754,Invierno
2025-05-01,Diana,1340IMK010009,80.84137459875055,Invierno
2025-05-01,Diana,1340IMK010010,11.88097076755912,Invierno
2025-05-01,Diana,1340IMK010011,76.31238916086049,Invierno
2025-05-01,Diana,1340IMK010012,56.26198165612076,Invierno
2025-05-01,Extra,1155AN1010718,92.16383819347548,Invierno
2025-05-01,Extra,1155AN1010735,85.5074481608817,Invierno
2025-05-01,Extra,1155AN1010740,38.69946973945967,Invierno
2025-05-01,Extra,1155AN1010769,70.98118432926347,Invierno
2025-05-01,Extra,1155AN1010772,73.88542162800015,Invierno
2025-05-01,Extra,1155AN1010807,61.654114542936064,Invierno
2025-05-01,Extra,1155AN1010811,72.7887166340716,Invierno
2025-05-01,Extra,1155AN1010829,87.41652722438691,Invierno
2025-05-01,Extra,1155AN1010875,37.13057231758968,Invierno
2025-05-01,Extra,1155AN1010880,38.41006147717297,Invierno
2025-05-01,Extra,1155AN1010888,49.214636602542974,Invierno
2025-05-01,Extra,1155AN1011102,110.89921517308817,Invierno
2025-05-01,Extra,1155AN1011302,91.84904324151476,Invierno
2025-05-01,Extra,1155AN1012903,68.69638225857902,Invierno
2025-05-01,Extra,1155AN1013202,67.37627439551689,Invierno
2025-05-01,Extra,1155AN1013602,99.647834309451,Invierno
2025-05-01,Extra,1155AN1014850,10.00235573166302,Invierno
2025-05-01,Extra,1155AN1015502,77.21107797532973,Invierno
2025-05-01,Extra,1155AN1016702,81.56743392343473,Invierno
2025-05-01,Extra,1155AN1016890,30.99714809228566,Invierno
2025-05-01,Extra,1155AN1016902,57.03373702221863,Invierno
2025-05-01,Extra,1155AN1018003,72.93088209624753,Invierno
2025-05-01,Extra,1155AN1018902,159.61119532008055,Invierno
2025-05-01,Glaciar,5521IM1010530,30.941297375002137,Invierno
2025-05-01,Glaciar,5521IM1010572,41.07566389297149,Invierno
2025-05-01,Glaciar,5521IM1010718,56.96265429113068,Invierno
2025-05-01,Glaciar,5521IM1010740,1.5739747598048404,Invierno
2025-05-01,Glaciar,5521IM1010831,2.284802070684446,Invierno
2025-05-01,Glaciar,5521IM1010862,30.920988023262836,Invierno
2025-05-01,Glaciar,5521IM1010875,31.78413547218807,Invierno
2025-05-01,Glaciar,5521IM1010888,61.3291649151054,Invierno
2025-05-01,Glaciar,5521IM1010910,1.6247481391533838,Invierno
2025-05-01,Glaciar,5521IM1010935,5.788165245733929,Invierno
2025-05-01,Glaciar,5521IM1011302,105.1922873343119,Invierno
2025-05-01,Glaciar,5521IM1012903,35.23672526788901,Invierno
2025-05-01,Glaciar,5521IM1013602,58.64325314756745,Invierno
2025-05-01,Glaciar,5521IM1015204,77.81020385164251,Invierno
2025-05-01,Glaciar,5521IM1015502,46.35609534521998,Invierno
2025-05-01,Glaciar,5521IM1017007,50.81399805202208,Invierno
2025-05-01,Glaciar,5521IM1018902,90.07197496431571,Invierno
2025-05-01,Glaciar,5521IM1019102,5.788165245733929,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010138,42.39577175603361,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010148,52.86524257770324,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010158,43.771730336379136,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010168,39.90787616795499,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010178,35.45505079908775,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010188,43.20306848767545,Invierno
2025-05-01,Glaciar Estampado Ac,5524IM1010198,37.673847476619095,Invierno
2025-05-01,Happy Soft,5538IM0F10001,91.74749648281777,Invierno
2025-05-01,Happy Soft,5538IM0F10002,99.87123717858456,Invierno
2025-05-01,Happy Soft,5538IM0F10003,57.93242583668785,Invierno
2025-05-01,Happy Soft,5538IM0F10004,50.11332541701218,Invierno
2025-05-01,Happy Soft,5538IM0F10005,53.51006449542973,Invierno
2025-05-01,Happy Soft,5538IM0F10006,44.17284003323263,Invierno
2025-05-01,Happy Soft,5538IM0F10007,52.49967424639373,Invierno
2025-05-01,Happy Soft,5538IM0F10008,50.57028583114908,Invierno
2025-05-01,Happy Soft,5538IM0F10009,43.30969258430739,Invierno
2025-05-01,Happy Soft,5538IM0F10010,45.44217451694621,Invierno
2025-05-01,Happy Soft,5538IM0F10011,48.133163622419005,Invierno
2025-05-01,Happy Soft,5538IM0F10012,43.71587961909574,Invierno
2025-05-01,Happy Soft,5538IM0F10013,44.57902706802097,Invierno
2025-05-01,Happy Soft,5538IM0F10014,38.94318196033267,Invierno
2025-05-01,Happy Soft,5538IM0F10015,45.54372127564329,Invierno
2025-05-01,Happy Soft,5538IM0F10016,38.18158127010452,Invierno
2025-05-01,Happy Soft,5538IM0F10017,56.40922445623156,Invierno
2025-05-01,Happy Soft,5538IM0F10018,43.512786101701565,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10040,21.52791284378233,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10041,20.10625822202313,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10042,17.00908208176199,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10043,22.23874015466194,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10044,17.51681587524742,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10045,22.746473948147376,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10046,24.37122208730076,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10047,20.055484842674584,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10048,21.07095242964545,Invierno
2025-05-01,Happy Soft Estampado,5539IM0F10049,24.675862363392017,Invierno
2025-05-01,Krehuel,1123AN1050001,23.74670952131368,Invierno
2025-05-01,Krehuel,1123AN1050006,17.064932799045387,Invierno
2025-05-01,Krehuel,1123AN1050011,15.727054253211271,Invierno
2025-05-01,Krehuel,1123AN1050012,36.93255613813036,Invierno
2025-05-01,Krehuel,1123AN1050013,61.60841850152239,Invierno
2025-05-01,Krehuel,1123AN1050015,15.630584832449042,Invierno
2025-05-01,Krehuel,1123AN1050017,49.88738387891117,Invierno
2025-05-01,Krehuel,1123AN1050018,65.12955235934386,Invierno
2025-05-01,Krehuel,1123AN1050020,17.95600560661232,Invierno
2025-05-01,Krehuel,1123AN1050022,18.750608993417025,Invierno
2025-05-01,Krehuel,1123AN1050023,14.2622422590058,Invierno
2025-05-01,Krehuel,1123AN1050024,26.63825347521321,Invierno
2025-05-01,Krehuel,1123AN1050025,7.869873799024204,Invierno
2025-05-01,Krehuel,1123AN1050026,17.219791606058443,Invierno
2025-05-01,Krehuel,1123AN1050027,20.47944256023492,Invierno
2025-05-01,Krehuel,1123AN1050028,15.435107321957148,Invierno
2025-05-01,Krehuel,1123AN1050030,23.906645666261596,Invierno
2025-05-01,Krehuel,1123AN1050036,21.756393050850782,Invierno
2025-05-01,Krehuel,1123AN1050037,54.1142677096774,Invierno
2025-05-01,Krehuel,1123AN1050041,12.599414085341008,Invierno
2025-05-01,Krehuel,1123AN1050134,7.946033868047019,Invierno
2025-05-01,Krehuel,1123AN1050718,21.35782202296472,Invierno
2025-05-01,Krehuel,1123AN1050829,17.862074854817514,Invierno
2025-05-01,Krehuel,1123AN1050831,19.98947944952148,Invierno
2025-05-01,Krehuel,1123AN1050888,20.230653001427054,Invierno
2025-05-01,Krehuel,1123AN1051777,20.355047780830983,Invierno
2025-05-01,Krehuel,1123AN1051788,22.848020706844466,Invierno
2025-05-01,Krehuel,1123AN1051799,23.982805735284405,Invierno
2025-05-01,Krehuel,1123AN1053602,29.626266849874987,Invierno
2025-05-01,Krehuel,1123AN1053902,11.952053498647082,Invierno
2025-05-01,Krehuel,1123AN1055032,30.47164361602823,Invierno
2025-05-01,Krehuel,1123AN1055502,19.28626814554416,Invierno
2025-05-01,Krehuel,1123AN1056902,8.986888144692156,Invierno
2025-05-01,Krehuel,1123AN1058003,16.996388736924853,Invierno
2025-05-01,Krehuel Estampado,1119AN1050472,12.205920395389796,Invierno
2025-05-01,Krehuel Estampado,1119AN1050475,12.566411388764452,Invierno
2025-05-01,Krehuel Estampado,1119AN1050477,14.777592059393513,Invierno
2025-05-01,Krehuel Estampado,1119AN1050478,13.988066010523664,Invierno
2025-05-01,Krehuel Estampado,1119AN1050481,13.074145182249886,Invierno
2025-05-01,Krehuel Estampado,1119AN1050482,9.824648903943118,Invierno
2025-05-01,Krehuel Estampado,1119AN1050487,12.56895005773188,Invierno
2025-05-01,Krehuel Estampado,1119AN1050488,11.170143456679511,Invierno
2025-05-01,Krehuel Estampado,1119AN1050489,20.44897853262579,Invierno
2025-05-01,Mandala,5526IMK010101,113.63082298203958,Invierno
2025-05-01,Mandala,5526IMK010119,90.69648753030282,Invierno
2025-05-01,Mandala,5526IMK010503,118.2004271234087,Invierno
2025-05-01,Mandala,5526IMK010504,106.24329628682676,Invierno
2025-05-01,Mandala,5526IMK010507,90.62540479921486,Invierno
2025-05-01,Mandala,5526IMK013002,16.602895046973643,Invierno
2025-05-01,Mandala,5526IMK013051,16.298254770882384,Invierno
2025-05-01,Mandala,5526IMK013307,13.962679320849396,Invierno
2025-05-01,Mandala,5526IMK013401,14.16577283824357,Invierno
2025-05-01,Mandala,5526IMK013502,14.21654621759211,Invierno
