Mes,SuperFamily,Familia,Codigo Producto,Venta 2024,Venta 2023,Venta 2022,Projection
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,126.8,165.0,237.0,208.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,184.0,190.0,200.9,205.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,129.0,129.0,178.7,153.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,179.0,147.0,146.0,218.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,306.0,310.7,498.5,381.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,77.0,98.0,167.0,162.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,732.1,652.0,602.0,820.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,441.90000000000003,436.5,488.4,503.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,30.0,33.8,129.0,75.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,42.0,58.5,131.0,74.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,44.0,62.0,147.0,82.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,117.3,109.9,109.0,142.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,171.0,117.9,210.6,175.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,141.0,130.0,153.0,180.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,158.0,108.3,116.9,173.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,449.0,374.0,472.0,458.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,198.0,153.0,219.0,202.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,144.2,149.0,117.0,182.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,158.0,175.1,110.9,164.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,140.0,129.8,143.0,183.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,154.0,166.0,154.0,210.0
6,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,104.0,97.0,148.5,155.0
