Mes,SuperFamily,Familia,Codigo Producto,Venta 2025,Venta 2024,Venta 2023,Venta 2022,Projection 2025,Projection 2026
1,Hilos Verano,Fresquita,1300ANV011033,4.0,17.0,23.0,4.0,22.59018378062176,26.632805966688004
1,Hilos Verano,Fresquita,1300ANV011102,144.0,186.0,174.0,183.0,246.3743847907876,290.46426753393047
1,Hilos Verano,Fresquita,1300ANV011281,8.0,9.0,20.0,9.0,23.5687418919168,27.78648176491704
1,Hilos Verano,Fresquita,1300ANV011302,40.0,63.0,46.0,52.0,71.8576520969272,84.7169250194812
1,Hilos Verano,Fresquita,1300ANV011777,7.0,6.0,17.0,10.0,11.79826214943104,13.909617983695211
1,Hilos Verano,Fresquita,1300ANV011788,7.0,8.0,17.0,10.0,13.273816651636178,15.649230070614708
1,Hilos Verano,Fresquita,1300ANV011799,9.0,7.0,17.0,2.0,14.752458087946346,17.39248151336458
1,Hilos Verano,Fresquita,1300ANV012502,5.0,8.0,26.0,5.0,16.55214067117981,19.5142259624735
1,Hilos Verano,Fresquita,1300ANV013401,20.0,20.0,29.0,16.0,31.381772111751943,36.99769137159746
1,Hilos Verano,Fresquita,1300ANV013602,45.0,50.0,52.0,30.0,86.01741883670746,101.41065021341367
1,Hilos Verano,Fresquita,1300ANV014204,4.0,3.0,13.0,6.0,17.58626359636542,20.7334101656493
1,Hilos Verano,Fresquita,1300ANV014850,8.0,7.0,12.0,9.0,19.79033454735803,23.331910228537414
1,Hilos Verano,Fresquita,1300ANV016210,17.0,22.0,36.0,20.0,30.730429015590268,36.22978729138824
1,Hilos Verano,Fresquita,1300ANV016211,1.0,10.0,5.0,4.0,10.06031824829821,11.860660651193797
1,Hilos Verano,Fresquita,1300ANV016212,1.0,2.0,7.0,3.0,11.196309998949864,13.199943596771986
1,Hilos Verano,Fresquita,1300ANV016213,16.0,15.0,,8.0,20.145331969436672,23.7504361490306
1,Hilos Verano,Fresquita,1300ANV016214,6.0,6.0,5.0,8.0,7.800682483415027,9.19665218335892
1,Hilos Verano,Fresquita,1300ANV016215,33.0,33.4,47.0,25.0,63.2420190097838,74.55948289690313
1,Hilos Verano,Fresquita,1300ANV016402,6.0,6.0,17.0,8.0,21.90797134340976,25.82850832817502
1,Hilos Verano,Fresquita,1300ANV016890,3.0,6.0,4.0,2.0,6.797428899279734,8.013861538486879
1,Hilos Verano,Fresquita,1300ANV017802,4.0,13.0,21.0,5.0,21.318366929348706,25.13339136457329
1,Hilos Verano,Fresquita,1300ANV018102,9.0,8.0,21.0,12.0,23.460699198240683,27.6591043108539
1,Hilos Verano,Fresquita,1300ANV018252,4.0,3.0,5.0,2.0,11.208657735369991,13.21450102009349
1,Hilos Verano,Fresquita,1300ANV018254,7.0,11.0,16.0,21.0,24.176867910608035,28.50343486350102
1,Hilos Verano,Fresquita,1300ANV018257,17.0,25.0,25.0,13.0,26.68345840389375,31.458591797765937
1,Hilos Verano,Fresquita,1300ANV018259,16.0,34.0,36.0,5.0,37.05247006269512,43.68318803199728
1,Hilos Verano,Fresquita,1300ANV018262,2.0,5.0,10.0,3.0,12.804602667671364,15.096047984397629
1,Hilos Verano,Fresquita,1300ANV018902,51.0,70.0,68.0,95.0,104.3568943547006,123.0320632016746
1,Hilos Verano,Fresquita Estampado,1305ANV010001,9.0,15.0,12.0,,26.42724287317612,31.156525263844763
1,Hilos Verano,Fresquita Estampado,1305ANV010002,4.0,6.0,1.0,7.0,16.360750756667848,19.288585900990217
1,Hilos Verano,Fresquita Estampado,1305ANV010003,11.0,17.0,6.0,7.0,23.58417656244196,27.80467854406892
1,Hilos Verano,Fresquita Estampado,1305ANV010004,1.0,9.0,2.0,10.0,18.398127265988748,21.690560749038056
1,Hilos Verano,Fresquita Estampado,1305ANV010005,9.0,12.0,10.0,,22.85874704775951,26.94942992393068
1,Hilos Verano,Fresquita Estampado,1305ANV010006,7.0,13.0,13.0,9.0,22.82479077260416,26.909397009796542
1,Hilos Verano,Fresquita Estampado,1305ANV010007,10.0,17.0,4.0,,22.14257833539216,26.10509937128355
1,Hilos Verano,Fresquita Estampado,1305ANV010008,1.0,12.0,13.0,7.0,19.76563907451777,23.30279538189441
1,Hilos Verano,Fresquita Estampado,1305ANV010009,9.0,16.0,6.0,13.0,22.19814314928273,26.17060777623031
1,Hilos Verano,Fresquita Estampado,1305ANV010010,1.0,3.0,4.0,7.0,14.57341590985451,17.181398875202795
1,Hilos Verano,Fresquita Estampado,1305ANV010011,10.0,20.0,15.0,,30.86934105031669,36.39355830375513
1,Hilos Verano,Margarita,1308ANV010003,3.0,62.0,19.0,21.0,26.11546252856792,30.78895032497684
1,Hilos Verano,Margarita,1308ANV010022,3.0,51.0,9.0,14.0,16.35148995435275,19.27766783349909
1,Hilos Verano,Margarita,1308ANV010028,4.0,55.0,14.0,14.0,27.42740952320637,32.33567655288643
1,Hilos Verano,Margarita,1308ANV010029,9.0,13.0,15.0,12.0,19.540292884850462,23.037122406277
1,Hilos Verano,Margarita,1308ANV010033,16.0,17.0,21.0,18.0,27.4490180619416,32.361152043699065
1,Hilos Verano,Margarita,1308ANV010081,6.0,48.0,14.0,14.0,20.18854904690712,23.801387130655858
1,Hilos Verano,Margarita,1308ANV010205,5.0,54.0,17.0,13.0,24.21082418576338,28.54346777763515
1,Hilos Verano,Margarita,1308ANV010209,4.0,54.0,21.0,16.0,46.22375128874421,54.49571420404294
1,Hilos Verano,Margarita,1308ANV010223,7.0,26.0,27.0,16.0,39.49423493977517,46.56191849382432
1,Hilos Verano,Margarita,1308ANV010225,17.0,62.0,25.0,16.0,28.08492648757812,33.11085934475642
1,Hilos Verano,Margarita,1308ANV010229,20.0,51.0,39.0,16.0,35.712740661111376,42.10370760161432
1,Hilos Verano,Margarita,1308ANV010289,5.0,67.0,29.0,16.0,35.428742723448465,41.76888686521977
1,Hilos Verano,Margarita,1308ANV010425,15.0,13.0,19.0,11.0,19.72550893115236,23.25548375609953
1,Hilos Verano,Margarita,1308ANV010439,9.0,55.0,19.0,18.0,35.218831204306305,41.52141066875423
1,Hilos Verano,Margarita,1308ANV010712,2.0,9.0,11.0,11.0,16.755878322111897,19.754423447278285
1,Hilos Verano,Margarita,1308ANV010730,21.0,65.0,18.0,8.0,29.261048381595188,34.49745391612949
1,Hilos Verano,Margarita,1308ANV010731,3.0,9.0,15.0,8.0,13.869594933907289,16.35162574587718
1,Hilos Verano,Margarita,1308ANV011102,14.0,158.0,114.0,65.0,117.46401656466504,138.484768057449
1,Hilos Verano,Margarita,1308ANV011302,24.0,64.0,43.0,32.0,48.95568797169724,57.71654411392527
1,Hilos Verano,Margarita,1308ANV013401,6.0,54.0,25.0,14.0,28.81961680457566,33.97702603238579
1,Hilos Verano,Margarita,1308ANV013602,8.0,59.0,51.0,33.0,55.18203406154611,65.05712482379268
1,Hilos Verano,Margarita,1308ANV014850,5.0,54.0,13.0,11.0,25.7141610949138,30.315834067028025
1,Hilos Verano,Margarita,1308ANV016210,5.0,55.0,18.0,12.0,27.01684728723717,31.85164222744649
1,Hilos Verano,Margarita,1308ANV016212,7.0,8.0,19.0,13.0,14.81728370415201,17.468907985802463
1,Hilos Verano,Margarita,1308ANV016213,3.0,57.0,13.0,12.0,26.519850896327064,31.26570593875603
1,Hilos Verano,Margarita,1308ANV016215,10.0,71.0,29.0,19.0,51.66601611591504,60.91189853299497
1,Hilos Verano,Margarita,1308ANV016402,5.0,59.0,14.0,11.0,26.02285450541697,30.679769650065573
1,Hilos Verano,Margarita,1308ANV018102,5.0,54.0,32.0,20.0,28.24236012693473,33.296466492105566
1,Hilos Verano,Margarita,1308ANV018254,6.0,56.0,21.0,18.0,29.22091823822977,34.450142290334604
1,Hilos Verano,Margarita,1308ANV018257,10.0,57.0,21.0,19.0,28.76096505658006,33.90787827160866
1,Hilos Verano,Margarita,1308ANV018902,15.0,114.0,79.0,45.0,72.36082235604734,85.31014001983239
1,Hilos Verano,Perle Verano,1310ANV010022,6.0,13.0,13.0,18.0,21.17636796051725,24.96598099637601
1,Hilos Verano,Perle Verano,1310ANV010029,4.0,17.0,36.0,12.0,23.686045387908,27.92477728647131
1,Hilos Verano,Perle Verano,1310ANV010032,8.0,14.0,,13.0,27.63732104234853,32.58315274935197
1,Hilos Verano,Perle Verano,1310ANV010033,,18.0,35.0,6.0,33.77723297725653,39.82183149596887
1,Hilos Verano,Perle Verano,1310ANV010081,11.0,9.0,19.0,18.0,22.195056215177704,26.16696842039994
1,Hilos Verano,Perle Verano,1310ANV010205,22.0,27.8,33.0,23.0,48.38151822816135,57.03962392947541
1,Hilos Verano,Perle Verano,1310ANV010209,,31.0,32.0,17.0,62.04428857703153,73.14741283471744
1,Hilos Verano,Perle Verano,1310ANV010210,14.0,18.0,,12.0,30.190215547209725,35.59290002107252
1,Hilos Verano,Perle Verano,1310ANV010216,5.0,3.0,14.0,15.0,24.20156338344829,28.532549710144025
1,Hilos Verano,Perle Verano,1310ANV010225,27.0,37.0,31.0,37.0,47.67152338400407,56.20257208848904
1,Hilos Verano,Perle Verano,1310ANV010229,38.0,34.0,35.0,29.0,66.02643357252238,77.84218185590186
1,Hilos Verano,Perle Verano,1310ANV010231,13.0,9.0,36.0,29.0,41.673610417927534,49.13130371006943
1,Hilos Verano,Perle Verano,1310ANV010234,9.0,22.0,31.5,21.0,35.6170457038554,41.990887570872665
1,Hilos Verano,Perle Verano,1310ANV010279,4.0,9.0,26.0,15.0,25.618466137657823,30.203014036286383
1,Hilos Verano,Perle Verano,1310ANV010288,7.0,14.0,17.0,4.0,24.84364567729488,29.289535722862126
1,Hilos Verano,Perle Verano,1310ANV010289,30.0,38.0,45.0,66.2,67.73659506670992,79.85838498592989
1,Hilos Verano,Perle Verano,1310ANV010425,13.0,23.0,21.0,9.0,25.76355204059432,30.37406376031403
1,Hilos Verano,Perle Verano,1310ANV010439,17.0,11.0,5.5,12.0,32.49615532366838,38.31149882636303
1,Hilos Verano,Perle Verano,1310ANV010712,3.0,7.0,26.0,8.0,15.246367544751417,17.974778446224658
1,Hilos Verano,Perle Verano,1310ANV010731,1.0,6.0,11.0,13.0,20.466373116359968,24.12892915538965
1,Hilos Verano,Perle Verano,1310ANV010903,6.0,13.0,,22.0,26.914978461771124,31.7315434850441
1,Hilos Verano,Perle Verano,1310ANV011102,122.0,242.0,213.0,101.2,277.0276404537521,326.6030709295593
1,Hilos Verano,Perle Verano,1310ANV011302,44.0,56.0,83.0,71.0,92.10176595772488,108.5838205550838
1,Hilos Verano,Perle Verano,1310ANV013401,11.0,23.0,33.0,28.0,39.13306364948647,46.13611386167038
1,Hilos Verano,Perle Verano,1310ANV013602,52.0,44.0,99.0,87.0,118.96117960560542,140.24985563518112
1,Hilos Verano,Perle Verano,1310ANV014204,9.0,10.0,25.0,36.0,28.137404367363665,33.1727283938728
1,Hilos Verano,Perle Verano,1310ANV014850,,18.0,17.0,15.0,23.76013180642876,28.012121826400325
1,Hilos Verano,Perle Verano,1310ANV016210,22.0,14.0,16.0,21.0,41.53469838320111,48.96753269770253
1,Hilos Verano,Perle Verano,1310ANV016213,12.0,22.0,22.0,6.0,32.39428649820234,38.19140008396064
1,Hilos Verano,Perle Verano,1310ANV016215,48.0,64.0,58.0,34.0,80.76037005583852,95.21282723428416
1,Hilos Verano,Perle Verano,1310ANV016402,7.0,22.0,31.0,27.0,32.54554626934889,38.36972851964904
1,Hilos Verano,Perle Verano,1310ANV017802,18.0,25.0,21.0,30.0,35.25896134767173,41.56872229454911
1,Hilos Verano,Perle Verano,1310ANV018102,5.0,29.0,27.0,29.0,39.64549471092173,46.74024692951272
1,Hilos Verano,Perle Verano,1310ANV018252,6.0,5.0,13.0,14.0,15.187715796755814,17.905630685447527
1,Hilos Verano,Perle Verano,1310ANV018254,12.0,7.0,18.0,10.0,29.366004141166272,34.62119201436226
1,Hilos Verano,Perle Verano,1310ANV018257,19.0,13.0,35.0,30.0,41.426655689525,48.84015524363939
1,Hilos Verano,Perle Verano,1310ANV018259,17.0,18.0,31.0,33.0,44.02276727185664,51.90085349698519
1,Hilos Verano,Perle Verano,1310ANV018262,4.0,15.0,,23.0,25.241860176843964,29.75901262498057
1,Hilos Verano,Perle Verano,1310ANV018902,55.0,101.0,75.0,105.0,145.64772494360423,171.71208678877744
1,Hilos Verano,Delicia Verano,1320ANV010022,1.0,,3.0,,5.9269134816608045,6.987563194320986
1,Hilos Verano,Delicia Verano,1320ANV010026,1.0,,4.0,,6.513430961616821,7.679040802092333
1,Hilos Verano,Delicia Verano,1320ANV010033,1.0,,3.0,,7.007340418421889,8.261337734952416
1,Hilos Verano,Delicia Verano,1320ANV010035,,3.0,3.0,,7.686465921528856,9.061996017635028
1,Hilos Verano,Delicia Verano,1320ANV010055,1.0,,3.0,,6.142998869013021,7.242318102447271
1,Hilos Verano,Delicia Verano,1320ANV010134,2.0,1.0,3.0,,7.223425805774106,8.5160926430787
1,Hilos Verano,Delicia Verano,1320ANV010205,1.0,1.0,4.0,,7.624727239428223,8.989208901027519
1,Hilos Verano,Delicia Verano,1320ANV010229,2.0,2.0,4.0,,11.29817882441591,13.320042339174378
1,Hilos Verano,Delicia Verano,1320ANV010289,2.0,2.0,4.0,,11.359917506516542,13.39282945578189
1,Hilos Verano,Delicia Verano,1320ANV010425,2.0,1.0,3.0,,6.389953597415555,7.533466568877312
1,Hilos Verano,Delicia Verano,1320ANV010712,2.0,1.0,4.0,,7.809943285730123,9.207570250850049
1,Hilos Verano,Delicia Verano,1320ANV011102,7.0,16.0,16.0,,18.984644745944767,22.382038356809407
1,Hilos Verano,Delicia Verano,1320ANV011302,5.0,,9.0,,12.841645876931745,15.139720254362135
1,Hilos Verano,Delicia Verano,1320ANV013602,6.0,7.0,9.0,,13.675118085290295,16.122346328563523
1,Hilos Verano,Delicia Verano,1320ANV016210,7.0,5.0,6.0,,12.903384559032377,15.212507370969645
1,Hilos Verano,Delicia Verano,1320ANV016212,2.0,5.0,4.0,,10.279490569755458,12.11905491515046
1,Hilos Verano,Delicia Verano,1320ANV016215,1.0,2.0,3.0,,7.84081262678044,9.243963809153804
1,Hilos Verano,Delicia Verano,1320ANV016402,1.0,1.0,3.0,,7.501249875226956,8.843634667812498
1,Hilos Verano,Delicia Verano,1320ANV018102,1.0,1.0,3.0,,10.526445298157991,12.4102033815805
1,Hilos Verano,Delicia Verano,1320ANV018902,5.0,5.0,6.0,,15.045716827924355,17.73822031725025
1,Invierno,Diana,1340IMK010002,,13.0,18.0,,17.0644739215505,20.25886429748621
1,Invierno,Diana,1340IMK010003,,9.0,13.0,,15.734086983197024,18.67943509438528
1,Invierno,Diana,1340IMK010004,3.0,9.0,19.0,,19.81129272461862,23.51987484120207
1,Invierno,Diana,1340IMK010005,3.0,7.0,11.0,,14.83061525640474,17.60683765048837
1,Invierno,Diana,1340IMK010006,,21.0,16.0,,19.418574855585582,23.053642008445905
1,Invierno,Diana,1340IMK010007,,12.0,14.0,,20.587903342032256,24.44186336440527
1,Invierno,Diana,1340IMK010008,,10.0,21.0,,35.19347802180009,41.7815338860109
1,Invierno,Diana,1340IMK010009,,6.0,13.0,,17.564196378494216,20.85213248074054
1,Invierno,Diana,1340IMK010011,,3.0,14.0,,16.580195425748528,19.68393111327285
1,Invierno,Diana,1340IMK010012,,5.0,14.0,,12.223895243693908,14.5121517409299
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ100003,6.0,14.0,20.0,,18.46603981629945,21.770626577306324
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ100209,4.0,13.0,13.0,,19.608205435161164,23.117188234545264
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ100225,3.0,17.0,20.0,,19.472380334539768,22.95705657800874
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ100229,3.9,25.0,11.0,,26.02902837362704,30.687048361726333
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ100730,4.0,17.0,14.0,,17.107788810085513,20.169310011941096
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ101102,26.0,29.0,21.0,,33.85749326398735,39.91645474755863
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ101302,,32.0,16.0,,24.155259371872816,28.4779593726884
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ103401,6.0,12.0,14.0,,17.311526461017603,20.40950749674588
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ103602,4.0,19.0,14.0,,19.472380334539768,22.95705657800874
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ106215,4.0,15.0,15.0,,21.60545180111665,25.471851456798216
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ106402,4.0,11.0,15.0,,13.743030635600991,16.202412156831784
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ108257,5.0,17.0,12.0,,15.249454478856448,17.978417802055038
1,Hilos Verano,Natura Algodón 100 gr,1528IMQ108902,,27.0,17.0,,22.48522802105068,26.50906786845524
1,Invierno,Bonbon Classic,5248IM0108200,10.0,25.0,22.0,76.0,24.76770111103832,29.40409989056555
1,Invierno,Bonbon Classic,5248IM0108204,2.2,13.0,11.0,31.0,12.912254654583268,15.329368841041829
1,Invierno,Bonbon Classic,5248IM0108206,9.0,39.0,46.0,80.0,43.70530689106659,51.88673764316414
1,Invierno,Bonbon Classic,5248IM0108207,,11.0,19.0,11.0,13.828964062354192,16.417681998402422
1,Invierno,Bonbon Classic,5248IM0108209,7.1,,,45.0,27.159308807846223,32.243405456339154
1,Invierno,Bonbon Classic,5248IM0108211,3.1,12.0,28.0,50.0,12.887985572789091,15.30055669969173
1,Invierno,Bonbon Classic,5248IM0108217,2.1,18.0,29.0,,14.812965015099882,17.585883365870114
1,Invierno,Bonbon Classic,5248IM0108219,2.0,12.0,12.0,42.0,9.470457600136466,11.243283340482195
1,Invierno,Bonbon Classic,5248IM0108220,,22.0,36.0,20.0,13.92714352961245,16.534240206591466
1,Invierno,Bonbon Classic,5248IM0108221,,4.0,,,1.809149733747677,2.1478141733710894
1,Invierno,Bonbon Classic,5248IM0108223,10.0,22.0,26.0,53.0,19.88851253032736,23.611549836406933
1,Invierno,Bonbon Classic,5248IM0108224,4.0,14.0,3.0,,28.715839462918154,34.09131143111148
1,Invierno,Bonbon Classic,5248IM0108226,2.1,13.0,26.0,47.0,15.107503416874655,17.935557990437236
1,Invierno,Bonbon Classic,5248IM0108236,0.1,8.0,3.0,6.0,9.256448424315096,10.98921263948586
1,Invierno,Bonbon Classic,5248IM0108237,8.0,,39.0,51.0,22.18745646028477,26.340845407934584
1,Invierno,Bonbon Classic,5248IM0108239,2.0,7.0,11.0,9.0,7.499146274400431,8.902951677180893
1,Invierno,Bonbon Classic,5248IM0108242,7.0,,3.0,,17.63920990403985,20.94118819036812
1,Invierno,Bonbon Classic,5248IM0108322,,13.0,16.0,15.0,11.789258051561845,13.996152482205384
1,Invierno,Bonbon Classic,5248IM0108402,1.0,13.0,,,13.585170104330878,16.128250942112782
1,Invierno,Bonbon Classic,5248IM0108404,2.0,5.0,16.0,14.0,10.47210879418701,12.43243899256814
1,Invierno,Bonbon Classic,5248IM0108488,2.0,11.0,39.0,24.0,13.757259957053218,16.332555217140765
1,Invierno,Bonbon Classic,5248IM0108769,3.0,15.0,24.0,28.0,16.0782666886417,19.08804364444124
1,Invierno,Sport Ukryl,5256IM0K10210,1.0,10.0,19.0,,22.87471273109264,27.15675286525793
1,Invierno,Sport Ukryl,5256IM0K10290,0.2,,46.0,,36.44774829452637,43.2705977366956
1,Invierno,Sport Ukryl,5256IM0K10386,0.1,11.0,11.0,,9.892960251371443,11.744876528531664
1,Invierno,Sport Ukryl,5256IM0K10432,,10.0,11.0,,8.571398433670396,10.175924467739856
1,Invierno,Sport Ukryl,5256IM0K10465,,12.0,5.0,,7.688886368427627,9.12821023682713
1,Invierno,Sport Ukryl,5256IM0K10575,1.1,21.0,11.0,,13.656874209631855,16.213377723374442
1,Invierno,Sport Ukryl,5256IM0K10586,,11.0,,,22.504057663690617,26.716712888274525
1,Invierno,Sport Ukryl,5256IM0K10590,,10.0,8.0,,19.327014228816648,22.94494165698871
1,Invierno,Sport Ukryl,5256IM0K10617,,10.0,8.0,,7.854357380660646,9.324656655123269
1,Invierno,Sport Ukryl,5256IM0K10664,0.1,21.0,6.0,,10.336422564155937,12.271352929565309
1,Invierno,Sport Ukryl,5256IM0K10685,,21.0,6.0,,8.560367032854863,10.162828039853448
1,Invierno,Sport Ukryl,5256IM0K10690,,,8.0,,11.891850079146316,14.117949261548992
1,Invierno,Sport Ukryl,5256IM0K10752,2.2,,8.0,,14.208444250408586,16.8681991176949
1,Invierno,Sport Ukryl,5256IM0K10795,2.1,3.0,9.0,,12.915564074827929,15.333297769407752
1,Invierno,Sport Ukryl,5256IM0K10800,2.2,9.0,22.0,,15.697683360505758,18.636216882360124
1,Invierno,Sport Ukryl,5256IM0K10843,3.3000000000000003,18.0,4.0,,13.436246193321162,15.95144916564626
1,Invierno,Sport Ukryl,5256IM0K11302,,2.0,18.0,,20.970692950331305,24.896309412063665
1,Invierno,Sport Ukryl,5256IM0K12903,2.1,13.0,8.0,,10.231624256408358,12.146936864644424
1,Invierno,Sport Ukryl,5256IM0K13916,0.1,9.0,,,3.859887145355562,4.582440117454538
1,Invierno,Glaciar,5521IM1010530,1.0,2.0,2.0,,6.7225356569867945,7.980963153977665
1,Invierno,Glaciar,5521IM1010718,,5.0,,,12.376128574948288,14.69288244576235
1,Invierno,Glaciar,5521IM1010862,,,2.0,,6.718123096660581,7.975724582823131
1,Invierno,Glaciar,5521IM1010875,2.0,2.0,1.0,,6.9056569105246695,8.198363856892085
1,Invierno,Glaciar,5521IM1010888,6.0,2.0,,,13.324829045084265,15.819175243993532
1,Invierno,Glaciar,5521IM1011302,16.0,6.0,,,22.85485620962462,27.13317929506234
1,Invierno,Glaciar,5521IM1012903,2.0,3.0,12.0,,7.655792165981023,9.088920953167904
1,Invierno,Glaciar,5521IM1013602,3.0,5.0,5.0,,12.741267941942482,15.12637420880249
1,Invierno,Glaciar,5521IM1015204,5.0,6.0,,,16.905621749806798,20.07027573592192
1,Invierno,Glaciar,5521IM1015502,,2.0,5.0,,10.071668944583104,11.957038660291492
1,Invierno,Glaciar,5521IM1017007,,2.0,6.0,,11.040225936187044,13.10690502871821
1,Invierno,Glaciar,5521IM1018902,5.0,3.0,11.0,,19.56970504675841,23.23306307048972
1,Invierno,Glaciar Estampado Ac,5524IM1010138,,1.0,,,9.211219680971404,10.935517285151583
1,Invierno,Glaciar Estampado Ac,5524IM1010148,,1.0,,,11.485894529134644,13.63600071532914
1,Invierno,Glaciar Estampado Ac,5524IM1010158,,1.0,,,9.510170643072394,11.290430480873273
1,Invierno,Glaciar Estampado Ac,5524IM1010178,,1.0,3.0,,7.703227189487822,9.145235593079462
1,Invierno,Glaciar Estampado Ac,5524IM1010188,,1.0,,,9.386618953938406,11.14375048854549
1,Invierno,Glaciar Estampado Ac,5524IM1010198,,1.0,,,8.185299405126685,9.71754949171554
1,Invierno,Mandala,5526IMK010101,,107.0,32.0,5.0,24.68827502516648,29.309805609783528
1,Invierno,Mandala,5526IMK010119,,55.0,31.0,7.0,19.70539127678949,23.394149133492547
1,Invierno,Mandala,5526IMK010503,,132.0,45.0,5.0,25.6811010985646,30.488484119560347
1,Invierno,Mandala,5526IMK010504,,111.0,36.0,5.0,23.083206206506187,27.404275352311007
1,Invierno,Mandala,5526IMK010507,,69.0,25.0,5.0,19.68994731564774,23.375814134451574
1,Invierno,Mandala,5526IMK017804,,105.0,35.0,5.0,23.43069533219553,27.816812830732893
1,Invierno,Mandala,5526IMK017829,,91.0,36.0,5.0,23.110784708545022,27.43701642202703
1,Invierno,Mandala,5526IMK017832,,105.0,36.0,5.0,22.38271225471974,26.572652181524028
1,Invierno,Mandala,5526IMK017864,,116.0,36.0,5.0,23.98667793329848,28.47687279620791
1,Invierno,Mandala,5526IMK017865,,73.0,38.0,5.0,19.86534658861473,23.58404733784548
1,Hilos Verano,Cotton Premium,5527IM6010003,9.0,18.0,32.0,15.0,35.66334971543088,42.0454779083283
1,Hilos Verano,Cotton Premium,5527IM6010007,14.1,,,,11.11604971221904,13.105320345182225
1,Hilos Verano,Cotton Premium,5527IM6010008,18.0,,,,12.579256478004051,14.830375008780218
1,Hilos Verano,Cotton Premium,5527IM6010009,22.0,,,,11.514264211768126,13.574797247300664
1,Hilos Verano,Cotton Premium,5527IM6010014,23.0,,,,13.366424674787128,15.758410745525971
1,Hilos Verano,Cotton Premium,5527IM6010028,26.0,18.0,,,23.763218740533787,28.015761182230698
1,Hilos Verano,Cotton Premium,5527IM6010029,25.0,,,,12.816950404091491,15.110605407719133
1,Hilos Verano,Cotton Premium,5527IM6010033,28.0,28.0,,,27.75153760423471,32.717808915075864
1,Hilos Verano,Cotton Premium,5527IM6010048,18.0,20.0,,,22.534618966731184,26.567297561741245
1,Hilos Verano,Cotton Premium,5527IM6010081,19.0,19.0,7.0,4.0,25.562901323767257,30.13750563133963
1,Hilos Verano,Cotton Premium,5527IM6010092,13.1,27.0,,,26.5321986327472,31.280263362077537
1,Hilos Verano,Cotton Premium,5527IM6010205,43.0,31.0,16.0,9.0,48.93099249885698,57.687429267282255
