Date,SuperFamily,Familia,Codigo Producto,Projection,Sales
2022-02-01,Bebé,Bebe 100,5615IMD100214,,20
2022-02-01,Bebé,Bebe 100,5615IMD100215,,18
2022-02-01,Bebé,Bebe 100,5615IMD100229,,19
2022-02-01,Bebé,Bebe 100,5615IMD100256,,19
2022-02-01,Bebé,Bebe 100,5615IMD102197,,17
2022-02-01,Bebé,Bebe 100,5615IMD102587,,10
2022-02-01,Invierno,Bonbon Classic,5248IM0108200,,34
2022-02-01,Invierno,Bonbon Classic,5248IM0108204,,38
2022-02-01,Invierno,Bonbon Classic,5248IM0108206,,55
2022-02-01,Invierno,Bonbon Classic,5248IM0108207,,32
2022-02-01,Invierno,Bonbon Classic,5248IM0108209,,2
2022-02-01,Invierno,Bonbon Classic,5248IM0108211,,17
2022-02-01,Invierno,Bonbon Classic,5248IM0108219,,17
2022-02-01,Invierno,Bonbon Classic,5248IM0108220,,30
2022-02-01,Invierno,Bonbon Classic,5248IM0108223,,24
2022-02-01,Invierno,Bonbon Classic,5248IM0108224,,25
2022-02-01,Invierno,Bonbon Classic,5248IM0108226,,18
2022-02-01,Invierno,Bonbon Classic,5248IM0108236,,28
2022-02-01,Invierno,Bonbon Classic,5248IM0108237,,24
2022-02-01,Invierno,Bonbon Classic,5248IM0108239,,17
2022-02-01,Invierno,Bonbon Classic,5248IM0108242,,50
2022-02-01,Invierno,Bonbon Classic,5248IM0108322,,29
2022-02-01,Invierno,Bonbon Classic,5248IM0108404,,38
2022-02-01,Invierno,Bonbon Classic,5248IM0108488,,30
2022-02-01,Invierno,Bonbon Classic,5248IM0108769,,32
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010003,,8
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010081,,8
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010205,,12
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010229,,25
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010279,,8
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010439,,12
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010728,,7
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010730,,11
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010875,,12
2022-02-01,Hilos Verano,Cotton Premium,5527IM6010888,,13
2022-02-01,Hilos Verano,Cotton Premium,5527IM6011102,,24
2022-02-01,Hilos Verano,Cotton Premium,5527IM6011302,,36
2022-02-01,Hilos Verano,Cotton Premium,5527IM6012903,,12
2022-02-01,Hilos Verano,Cotton Premium,5527IM6013401,,12
2022-02-01,Hilos Verano,Cotton Premium,5527IM6013602,,13
2022-02-01,Hilos Verano,Cotton Premium,5527IM6016210,,22
2022-02-01,Hilos Verano,Cotton Premium,5527IM6016215,,9
2022-02-01,Hilos Verano,Cotton Premium,5527IM6018102,,14
2022-02-01,Hilos Verano,Cotton Premium,5527IM6018257,,6
2022-02-01,Hilos Verano,Cotton Premium,5527IM6018259,,20
2022-02-01,Hilos Verano,Cotton Premium,5527IM6018902,,14
2022-02-01,Hilos Verano,Fresquita,1300ANV010022,,10
2022-02-01,Hilos Verano,Fresquita,1300ANV010026,,6
2022-02-01,Hilos Verano,Fresquita,1300ANV010028,,19
2022-02-01,Hilos Verano,Fresquita,1300ANV010029,,11
2022-02-01,Hilos Verano,Fresquita,1300ANV010033,,6
2022-02-01,Hilos Verano,Fresquita,1300ANV010055,,9
2022-02-01,Hilos Verano,Fresquita,1300ANV010081,,5
2022-02-01,Hilos Verano,Fresquita,1300ANV010205,,22
2022-02-01,Hilos Verano,Fresquita,1300ANV010209,,12
2022-02-01,Hilos Verano,Fresquita,1300ANV010216,,10
2022-02-01,Hilos Verano,Fresquita,1300ANV010223,,8
2022-02-01,Hilos Verano,Fresquita,1300ANV010225,,15
2022-02-01,Hilos Verano,Fresquita,1300ANV010229,,25
2022-02-01,Hilos Verano,Fresquita,1300ANV010231,,21
2022-02-01,Hilos Verano,Fresquita,1300ANV010259,,3
2022-02-01,Hilos Verano,Fresquita,1300ANV010279,,11
2022-02-01,Hilos Verano,Fresquita,1300ANV010281,,9
2022-02-01,Hilos Verano,Fresquita,1300ANV010288,,5
2022-02-01,Hilos Verano,Fresquita,1300ANV010289,,22
2022-02-01,Hilos Verano,Fresquita,1300ANV010425,,8
2022-02-01,Hilos Verano,Fresquita,1300ANV010439,,5
2022-02-01,Hilos Verano,Fresquita,1300ANV010712,,3
2022-02-01,Hilos Verano,Fresquita,1300ANV010730,,15
2022-02-01,Hilos Verano,Fresquita,1300ANV010731,,7
2022-02-01,Hilos Verano,Fresquita,1300ANV011033,,7
2022-02-01,Hilos Verano,Fresquita,1300ANV011102,,131
2022-02-01,Hilos Verano,Fresquita,1300ANV011281,,12
2022-02-01,Hilos Verano,Fresquita,1300ANV011302,,34
2022-02-01,Hilos Verano,Fresquita,1300ANV011777,,5
2022-02-01,Hilos Verano,Fresquita,1300ANV011788,,6
2022-02-01,Hilos Verano,Fresquita,1300ANV011799,,6
2022-02-01,Hilos Verano,Fresquita,1300ANV012502,,12
2022-02-01,Hilos Verano,Fresquita,1300ANV013401,,10
2022-02-01,Hilos Verano,Fresquita,1300ANV013602,,46
2022-02-01,Hilos Verano,Fresquita,1300ANV014204,,4
2022-02-01,Hilos Verano,Fresquita,1300ANV014850,,6
2022-02-01,Hilos Verano,Fresquita,1300ANV016210,,11
2022-02-01,Hilos Verano,Fresquita,1300ANV016211,,5
2022-02-01,Hilos Verano,Fresquita,1300ANV016214,,2
2022-02-01,Hilos Verano,Fresquita,1300ANV016215,,17
2022-02-01,Hilos Verano,Fresquita,1300ANV016402,,21
2022-02-01,Hilos Verano,Fresquita,1300ANV016890,,1
2022-02-01,Hilos Verano,Fresquita,1300ANV017802,,8
2022-02-01,Hilos Verano,Fresquita,1300ANV018102,,23
2022-02-01,Hilos Verano,Fresquita,1300ANV018252,,9
2022-02-01,Hilos Verano,Fresquita,1300ANV018254,,17
2022-02-01,Hilos Verano,Fresquita,1300ANV018257,,9
2022-02-01,Hilos Verano,Fresquita,1300ANV018259,,21
2022-02-01,Hilos Verano,Fresquita,1300ANV018262,,15
2022-02-01,Hilos Verano,Fresquita,1300ANV018902,,46
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010001,,1
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010002,,2
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010004,,10
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010006,,5
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010008,,14
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010009,,3
2022-02-01,Hilos Verano,Fresquita Estampado,1305ANV010010,,4
2022-02-01,Invierno,Krehuel,1123AN1050001,,7
2022-02-01,Invierno,Krehuel,1123AN1050011,,13
2022-02-01,Invierno,Krehuel,1123AN1050012,,3
2022-02-01,Invierno,Krehuel,1123AN1050013,,16
2022-02-01,Invierno,Krehuel,1123AN1050015,,7
2022-02-01,Invierno,Krehuel,1123AN1050017,,13
2022-02-01,Invierno,Krehuel,1123AN1050018,,18
2022-02-01,Invierno,Krehuel,1123AN1050020,,4
2022-02-01,Invierno,Krehuel,1123AN1050022,,6
2022-02-01,Invierno,Krehuel,1123AN1050023,,2
2022-02-01,Invierno,Krehuel,1123AN1050024,,12
2022-02-01,Invierno,Krehuel,1123AN1050027,,8
2022-02-01,Invierno,Krehuel,1123AN1050028,,8
2022-02-01,Invierno,Krehuel,1123AN1050030,,13
2022-02-01,Invierno,Krehuel,1123AN1050036,,5
2022-02-01,Invierno,Krehuel,1123AN1050037,,13
2022-02-01,Invierno,Krehuel,1123AN1050041,,7
2022-02-01,Invierno,Krehuel,1123AN1050718,,12
2022-02-01,Invierno,Krehuel,1123AN1050829,,1
2022-02-01,Invierno,Krehuel,1123AN1050831,,17
2022-02-01,Invierno,Krehuel,1123AN1050888,,8
2022-02-01,Invierno,Krehuel,1123AN1051777,,10
2022-02-01,Invierno,Krehuel,1123AN1051788,,10
2022-02-01,Invierno,Krehuel,1123AN1051799,,10
2022-02-01,Invierno,Krehuel,1123AN1053602,,20
2022-02-01,Invierno,Krehuel,1123AN1053902,,13
2022-02-01,Invierno,Krehuel,1123AN1055032,,4
2022-02-01,Invierno,Krehuel,1123AN1055502,,7
2022-02-01,Invierno,Krehuel,1123AN1056902,,2
2022-02-01,Invierno,Krehuel,1123AN1058003,,6
2022-02-01,Invierno,Krehuel Estampado,1119AN1050481,,0
2022-02-01,Invierno,Krehuel Estampado,1119AN1050482,,3
2022-02-01,Invierno,Krehuel Estampado,1119AN1050488,,0
2022-02-01,Bebé,Lolipop,5601IMD180430,,8
2022-02-01,Bebé,Lolipop,5601IMD180431,,8
2022-02-01,Bebé,Lolipop,5601IMD180432,,16
2022-02-01,Bebé,Lolipop,5601IMD180433,,16
2022-02-01,Bebé,Lolipop,5601IMD180434,,16
2022-02-01,Bebé,Lolipop,5601IMD180437,,14
2022-02-01,Bebé,Lolipop,5601IMD180440,,16
2022-02-01,Bebé,Lolipop,5601IMD180563,,8
2022-02-01,Bebé,Lolipop,5601IMD181117,,16
2022-02-01,Hilos Verano,Margarita,1308ANV010003,,5
2022-02-01,Hilos Verano,Margarita,1308ANV010022,,10
2022-02-01,Hilos Verano,Margarita,1308ANV010028,,7
2022-02-01,Hilos Verano,Margarita,1308ANV010029,,6
2022-02-01,Hilos Verano,Margarita,1308ANV010033,,6
2022-02-01,Hilos Verano,Margarita,1308ANV010081,,11
2022-02-01,Hilos Verano,Margarita,1308ANV010205,,9
2022-02-01,Hilos Verano,Margarita,1308ANV010209,,11
2022-02-01,Hilos Verano,Margarita,1308ANV010223,,14
2022-02-01,Hilos Verano,Margarita,1308ANV010225,,7
2022-02-01,Hilos Verano,Margarita,1308ANV010229,,10
2022-02-01,Hilos Verano,Margarita,1308ANV010289,,12
2022-02-01,Hilos Verano,Margarita,1308ANV010425,,5
2022-02-01,Hilos Verano,Margarita,1308ANV010439,,11
2022-02-01,Hilos Verano,Margarita,1308ANV010712,,12
2022-02-01,Hilos Verano,Margarita,1308ANV010730,,22
2022-02-01,Hilos Verano,Margarita,1308ANV010731,,5
2022-02-01,Hilos Verano,Margarita,1308ANV011102,,46
2022-02-01,Hilos Verano,Margarita,1308ANV011302,,11
2022-02-01,Hilos Verano,Margarita,1308ANV013401,,9
2022-02-01,Hilos Verano,Margarita,1308ANV013602,,21
2022-02-01,Hilos Verano,Margarita,1308ANV014850,,6
2022-02-01,Hilos Verano,Margarita,1308ANV016210,,9
2022-02-01,Hilos Verano,Margarita,1308ANV016212,,5
2022-02-01,Hilos Verano,Margarita,1308ANV016213,,8
2022-02-01,Hilos Verano,Margarita,1308ANV016215,,17
2022-02-01,Hilos Verano,Margarita,1308ANV016402,,12
2022-02-01,Hilos Verano,Margarita,1308ANV018102,,8
2022-02-01,Hilos Verano,Margarita,1308ANV018254,,11
2022-02-01,Hilos Verano,Margarita,1308ANV018257,,12
2022-02-01,Hilos Verano,Margarita,1308ANV018902,,39
2022-02-01,Invierno,Nako Melange,5614IM0D10091,,38
2022-02-01,Invierno,Nako Melange,5614IM0D10092,,43
2022-02-01,Invierno,Nako Melange,5614IM0D10093,,40
2022-02-01,Invierno,Nako Melange,5614IM0D10094,,4
2022-02-01,Invierno,Nako Melange,5614IM0D10095,,10
2022-02-01,Invierno,Nako Melange,5614IM0D10096,,23
2022-02-01,Invierno,Nako Melange,5614IM0D10097,,20
2022-02-01,Invierno,Nako Melange,5614IM0D10098,,9
2022-02-01,Invierno,Nako Melange,5614IM0D10099,,8
2022-02-01,Hilos Verano,Perle Verano,1310ANV010022,,8
2022-02-01,Hilos Verano,Perle Verano,1310ANV010029,,12
2022-02-01,Hilos Verano,Perle Verano,1310ANV010032,,11
2022-02-01,Hilos Verano,Perle Verano,1310ANV010033,,10
2022-02-01,Hilos Verano,Perle Verano,1310ANV010081,,16
2022-02-01,Hilos Verano,Perle Verano,1310ANV010205,,25
2022-02-01,Hilos Verano,Perle Verano,1310ANV010209,,15
2022-02-01,Hilos Verano,Perle Verano,1310ANV010210,,22
2022-02-01,Hilos Verano,Perle Verano,1310ANV010216,,10
2022-02-01,Hilos Verano,Perle Verano,1310ANV010225,,22
2022-02-01,Hilos Verano,Perle Verano,1310ANV010229,,24
2022-02-01,Hilos Verano,Perle Verano,1310ANV010231,,15
2022-02-01,Hilos Verano,Perle Verano,1310ANV010234,,22
2022-02-01,Hilos Verano,Perle Verano,1310ANV010279,,18
2022-02-01,Hilos Verano,Perle Verano,1310ANV010288,,6
2022-02-01,Hilos Verano,Perle Verano,1310ANV010289,,16
2022-02-01,Hilos Verano,Perle Verano,1310ANV010425,,13
2022-02-01,Hilos Verano,Perle Verano,1310ANV010439,,8
2022-02-01,Hilos Verano,Perle Verano,1310ANV010712,,10
2022-02-01,Hilos Verano,Perle Verano,1310ANV010731,,13
2022-02-01,Hilos Verano,Perle Verano,1310ANV010903,,12
2022-02-01,Hilos Verano,Perle Verano,1310ANV011102,,2
2022-02-01,Hilos Verano,Perle Verano,1310ANV011302,,33
2022-02-01,Hilos Verano,Perle Verano,1310ANV013401,,11
2022-02-01,Hilos Verano,Perle Verano,1310ANV013602,,39
2022-02-01,Hilos Verano,Perle Verano,1310ANV014204,,11
2022-02-01,Hilos Verano,Perle Verano,1310ANV014850,,11
2022-02-01,Hilos Verano,Perle Verano,1310ANV016210,,19
2022-02-01,Hilos Verano,Perle Verano,1310ANV016213,,7
2022-02-01,Hilos Verano,Perle Verano,1310ANV016215,,14
2022-02-01,Hilos Verano,Perle Verano,1310ANV016402,,13
2022-02-01,Hilos Verano,Perle Verano,1310ANV017802,,11
2022-02-01,Hilos Verano,Perle Verano,1310ANV018102,,26
2022-02-01,Hilos Verano,Perle Verano,1310ANV018252,,5
2022-02-01,Hilos Verano,Perle Verano,1310ANV018254,,19
2022-02-01,Hilos Verano,Perle Verano,1310ANV018257,,19
2022-02-01,Hilos Verano,Perle Verano,1310ANV018259,,27
2022-02-01,Hilos Verano,Perle Verano,1310ANV018262,,17
2022-02-01,Hilos Verano,Perle Verano,1310ANV018902,,45
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10033,,81
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10041,,57
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10425,,84
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10712,,71
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10718,,88
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10735,,131
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10740,,71
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10769,,87
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10772,,85
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10807,,90
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10811,,99
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10829,,94
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T10875,,62
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T11102,,159
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T11302,,98
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T12903,,84
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T13202,,88
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T13602,,113
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T13916,,69
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T14850,,108
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T15032,,86
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T16702,,122
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T16902,,71
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T17007,,79
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T18003,,86
2022-02-01,Invierno,Super Economico 100 gr,1150AN0T18902,,174
2022-02-01,Invierno,Super Económico 50g,1153AN0T50033,,2
2022-02-01,Invierno,Super Económico 50g,1153AN0T50041,,8
2022-02-01,Invierno,Super Económico 50g,1153AN0T50425,,11
2022-02-01,Invierno,Super Económico 50g,1153AN0T50712,,4
2022-02-01,Invierno,Super Económico 50g,1153AN0T50718,,9
2022-02-01,Invierno,Super Económico 50g,1153AN0T50735,,3
2022-02-01,Invierno,Super Económico 50g,1153AN0T50740,,8
2022-02-01,Invierno,Super Económico 50g,1153AN0T50769,,7
2022-02-01,Invierno,Super Económico 50g,1153AN0T50772,,3
2022-02-01,Invierno,Super Económico 50g,1153AN0T50807,,11
2022-02-01,Invierno,Super Económico 50g,1153AN0T50811,,7
2022-02-01,Invierno,Super Económico 50g,1153AN0T50829,,19
2022-02-01,Invierno,Super Económico 50g,1153AN0T50875,,3
2022-02-01,Invierno,Super Económico 50g,1153AN0T51102,,24
2022-02-01,Invierno,Super Económico 50g,1153AN0T51302,,15
2022-02-01,Invierno,Super Económico 50g,1153AN0T52903,,4
2022-02-01,Invierno,Super Económico 50g,1153AN0T53202,,13
2022-02-01,Invierno,Super Económico 50g,1153AN0T53602,,4
2022-02-01,Invierno,Super Económico 50g,1153AN0T53916,,4
2022-02-01,Invierno,Super Económico 50g,1153AN0T54850,,10
2022-02-01,Invierno,Super Económico 50g,1153AN0T55032,,12
2022-02-01,Invierno,Super Económico 50g,1153AN0T56702,,31
2022-02-01,Invierno,Super Económico 50g,1153AN0T56902,,4
2022-02-01,Invierno,Super Económico 50g,1153AN0T57007,,23
2022-02-01,Invierno,Super Económico 50g,1153AN0T58003,,8
2022-02-01,Invierno,Super Económico 50g,1153AN0T58902,,10
2022-02-01,Bebé,Super Nene,1140NA1010001,,52
2022-02-01,Bebé,Super Nene,1140NA1010003,,73
2022-02-01,Bebé,Super Nene,1140NA1010005,,32
2022-02-01,Bebé,Super Nene,1140NA1010007,,28
2022-02-01,Bebé,Super Nene,1140NA1010008,,27
2022-02-01,Bebé,Super Nene,1140NA1010009,,4
2022-02-01,Bebé,Super Nene,1140NA1010026,,60
2022-02-01,Bebé,Super Nene,1140NA1010034,,51
2022-02-01,Bebé,Super Nene,1140NA1010073,,35
2022-02-01,Bebé,Super Nene,1140NA1010439,,22
2022-02-01,Bebé,Super Nene,1140NA1010730,,61
2022-02-01,Bebé,Super Nene,1140NA1010731,,32
2022-02-01,Bebé,Super Nene,1140NA1010732,,12
2022-02-01,Bebé,Super Nene,1140NA1010734,,41
2022-02-01,Bebé,Super Nene,1140NA1010829,,33
2022-02-01,Bebé,Super Nene,1140NA1011102,,121
2022-02-01,Bebé,Super Nene,1140NA1011302,,43
2022-02-01,Bebé,Super Nene,1140NA1013303,,4
2022-02-01,Bebé,Super Nene,1140NA1013952,,41
2022-02-01,Bebé,Super Nene,1140NA1016902,,7
2022-02-01,Bebé,Super Nene,1140NA1018902,,40
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,,44
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,,134
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,,71
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,,52
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,,138
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,,50
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,,1
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,,111
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,,71
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,,55
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,,56
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,,81
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,,162
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,,93
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,,84
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,,80
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,,44
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,,92
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,,167
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,,85
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,,232
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,,196
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,,77
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,,79
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,,55
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,,80
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,,145
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,,65
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,,57
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,,69
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,,47
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,,87
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,,69
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,,78
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,,78
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,,107
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,,59
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,,79
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,,47
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,,65
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,,112
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,,55
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,,77
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,,42
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,,51
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,,59
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,,69
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,,65
2022-02-01,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,,205
2022-02-01,Invierno,Vizon Anatolia,5605IMD180837,,36
2022-02-01,Invierno,Vizon Anatolia,5605IMD180838,,50
2022-02-01,Invierno,Vizon Anatolia,5605IMD181027,,24
2022-02-01,Invierno,Vizon Anatolia,5605IMD181031,,30
2022-02-01,Invierno,Vizon Anatolia,5605IMD181323,,32
2022-02-01,Invierno,Vizon Anatolia,5605IMD181324,,31
2022-02-01,Invierno,Vizon Anatolia,5605IMD181327,,21
2022-02-01,Invierno,Vizon Anatolia,5605IMD181490,,38
2022-02-01,Invierno,Vizon Anatolia,5605IMD181617,,31
2022-03-01,Bebé,Baby Jakard,5602IMD181306,,85
2022-03-01,Bebé,Baby Jakard,5602IMD181307,,55
2022-03-01,Bebé,Baby Jakard,5602IMD181309,,82
2022-03-01,Bebé,Baby Jakard,5602IMD181310,,57
2022-03-01,Bebé,Baby Jakard,5602IMD181311,,54
2022-03-01,Bebé,Baby Jakard,5602IMD181315,,88
2022-03-01,Bebé,Baby Jakard,5602IMD181316,,69
2022-03-01,Bebé,Baby Jakard,5602IMD181317,,57
2022-03-01,Bebé,Baby Jakard,5602IMD181318,,59
2022-03-01,Bebé,Baby Jakard,5602IMD181319,,59
2022-03-01,Bebé,Baby Soft,1148AN1010003,,132
2022-03-01,Bebé,Baby Soft,1148AN1010014,,123
2022-03-01,Bebé,Baby Soft,1148AN1010024,,90
2022-03-01,Bebé,Baby Soft,1148AN1010026,,150
2022-03-01,Bebé,Baby Soft,1148AN1010034,,99
2022-03-01,Bebé,Baby Soft,1148AN1010039,,107
2022-03-01,Bebé,Baby Soft,1148AN1010041,,107
2022-03-01,Bebé,Baby Soft,1148AN1010050,,66
2022-03-01,Bebé,Baby Soft,1148AN1010081,,142
2022-03-01,Bebé,Baby Soft,1148AN1010229,,117
2022-03-01,Bebé,Baby Soft,1148AN1010439,,79
2022-03-01,Bebé,Baby Soft,1148AN1010730,,111
2022-03-01,Bebé,Baby Soft,1148AN1010734,,105
2022-03-01,Bebé,Baby Soft,1148AN1010812,,78
2022-03-01,Bebé,Baby Soft,1148AN1010831,,90
2022-03-01,Bebé,Baby Soft,1148AN1010875,,99
2022-03-01,Bebé,Baby Soft,1148AN1010888,,109
2022-03-01,Bebé,Baby Soft,1148AN1011102,,340
2022-03-01,Bebé,Baby Soft,1148AN1011302,,176
2022-03-01,Bebé,Baby Soft,1148AN1013401,,83
2022-03-01,Bebé,Baby Soft,1148AN1013602,,80
2022-03-01,Bebé,Baby Soft,1148AN1013902,,66
2022-03-01,Bebé,Baby Soft,1148AN1014204,,64
2022-03-01,Bebé,Baby Soft,1148AN1016402,,66
2022-03-01,Bebé,Baby Soft,1148AN1018902,,122
2022-03-01,Bebé,Bebe 100,5615IMD100208,,57
2022-03-01,Bebé,Bebe 100,5615IMD100214,,27
2022-03-01,Bebé,Bebe 100,5615IMD100215,,32
2022-03-01,Bebé,Bebe 100,5615IMD100229,,20
2022-03-01,Bebé,Bebe 100,5615IMD100256,,29
2022-03-01,Bebé,Bebe 100,5615IMD102197,,31
2022-03-01,Invierno,Bonbon Classic,5248IM0108200,,96
2022-03-01,Invierno,Bonbon Classic,5248IM0108204,,52
2022-03-01,Invierno,Bonbon Classic,5248IM0108206,,144
2022-03-01,Invierno,Bonbon Classic,5248IM0108207,,65
2022-03-01,Invierno,Bonbon Classic,5248IM0108209,,15
2022-03-01,Invierno,Bonbon Classic,5248IM0108211,,55
2022-03-01,Invierno,Bonbon Classic,5248IM0108217,,12
2022-03-01,Invierno,Bonbon Classic,5248IM0108219,,46
2022-03-01,Invierno,Bonbon Classic,5248IM0108220,,45
2022-03-01,Invierno,Bonbon Classic,5248IM0108223,,80
2022-03-01,Invierno,Bonbon Classic,5248IM0108224,,128
2022-03-01,Invierno,Bonbon Classic,5248IM0108226,,70
2022-03-01,Invierno,Bonbon Classic,5248IM0108236,,44
2022-03-01,Invierno,Bonbon Classic,5248IM0108237,,96
2022-03-01,Invierno,Bonbon Classic,5248IM0108239,,39
2022-03-01,Invierno,Bonbon Classic,5248IM0108242,,191
2022-03-01,Invierno,Bonbon Classic,5248IM0108322,,36
2022-03-01,Invierno,Bonbon Classic,5248IM0108402,,10
2022-03-01,Invierno,Bonbon Classic,5248IM0108404,,41
2022-03-01,Invierno,Bonbon Classic,5248IM0108488,,43
2022-03-01,Invierno,Bonbon Classic,5248IM0108769,,75
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010003,,13
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010081,,8
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010205,,10
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010229,,23
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010279,,9
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010439,,14
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010728,,17
2022-03-01,Hilos Verano,Cotton Premium,5527IM6010730,,8
