Month,Familia,Product_Code,Forecast_Product,SuperFamily
2025-07,Krehuel Estampado,1119AN1050478,13.738412550532985,Invierno
2025-07,Krehuel Estampado,1119AN1050481,12.28391525310865,Invierno
2025-07,Krehuel Estampado,1119AN1050482,9.426002818428309,Invierno
2025-07,Krehuel Estampado,1119AN1050487,12.127980237857985,Invierno
2025-07,Krehuel Estampado,1119AN1050488,11.15741919465986,Invierno
2025-07,Krehuel Estampado,1119AN1050489,15.01546655474104,Invierno
2025-07,Mandala,5526IMK010101,103.56235840440912,Invierno
2025-07,Mandala,5526IMK010119,87.55482252850433,Invierno
2025-07,Mandala,5526IMK010503,96.19577320118788,Invierno
2025-07,Mandala,5526IMK010504,93.37281171820167,Invierno
2025-07,Mandala,5526IMK010507,83.71559491164307,Invierno
2025-07,Mandala,5526IMK013002,15.217106660668628,Invierno
2025-07,Mandala,5526IMK013051,15.270877355582652,Invierno
2025-07,Mandala,5526IMK013307,14.733170406442415,Invierno
2025-07,Mandala,5526IMK013401,15.432189440324722,Invierno
2025-07,Mandala,5526IMK013502,13.22759094884976,Invierno
2025-07,Mandala,5526IMK013505,14.733170406442415,Invierno
2025-07,Mandala,5526IMK013506,14.625629016614369,Invierno
2025-07,Mandala,5526IMK013601,13.81906859290402,Invierno
2025-07,Mandala,5526IMK013603,15.05579457592656,Invierno
2025-07,Mandala,5526IMK013703,14.410546236958275,Invierno
2025-07,Mandala,5526IMK013709,14.4643169318723,Invierno
2025-07,Mandala,5526IMK017804,97.3787284892964,Invierno
2025-07,Mandala,5526IMK017829,95.76560764187572,Invierno
2025-07,Mandala,5526IMK017832,94.098716099541,Invierno
2025-07,Mandala,5526IMK017864,101.32549749598572,Invierno
2025-07,Mandala,5526IMK017865,91.29188582502896,Invierno
2025-07,Mosaico,5617IM8X10001,48.08175539211975,Invierno
2025-07,Mosaico,5617IM8X10002,41.19910644312474,Invierno
2025-07,Mosaico,5617IM8X10003,44.26403605322408,Invierno
2025-07,Mosaico,5617IM8X10004,49.53894122428977,Invierno
2025-07,Mosaico,5617IM8X10006,47.26444082942658,Invierno
2025-07,Mosaico,5617IM8X10007,49.11952980396039,Invierno
2025-07,Mosaico,5617IM8X10008,47.21067013451256,Invierno
2025-07,Mosaico,5617IM8X10009,40.26887342111214,Invierno
2025-07,Mosaico,5617IM8X10010,35.40262553139302,Invierno
2025-07,Mosaico,5617IM8X10011,52.85659310048502,Invierno
2025-07,Nako Melange,5614IM0D10091,120.01619104810028,Invierno
2025-07,Nako Melange,5614IM0D10092,121.17763805824318,Invierno
2025-07,Nako Melange,5614IM0D10093,104.12157363151496,Invierno
2025-07,Nako Melange,5614IM0D10094,27.240234043444268,Invierno
2025-07,Nako Melange,5614IM0D10095,63.49781362397026,Invierno
2025-07,Nako Melange,5614IM0D10096,57.43247923766841,Invierno
2025-07,Nako Melange,5614IM0D10097,50.59284684460464,Invierno
2025-07,Nako Melange,5614IM0D10098,49.17867756836583,Invierno
2025-07,Nako Melange,5614IM0D10099,39.29562384316832,Invierno
2025-07,Sport Ukryl,5256IM0K10210,97.841156465557,Invierno
2025-07,Sport Ukryl,5256IM0K10290,147.4392454542522,Invierno
2025-07,Sport Ukryl,5256IM0K10386,48.16778850398218,Invierno
2025-07,Sport Ukryl,5256IM0K10432,40.1667091007755,Invierno
2025-07,Sport Ukryl,5256IM0K10465,35.54242933816948,Invierno
2025-07,Sport Ukryl,5256IM0K10575,66.78320308321709,Invierno
2025-07,Sport Ukryl,5256IM0K10586,59.20153510033978,Invierno
2025-07,Sport Ukryl,5256IM0K10590,46.88804596502842,Invierno
2025-07,Sport Ukryl,5256IM0K10617,38.98375381266698,Invierno
2025-07,Sport Ukryl,5256IM0K10664,50.22182904969787,Invierno
2025-07,Sport Ukryl,5256IM0K10685,37.90833991438651,Invierno
2025-07,Sport Ukryl,5256IM0K10690,51.8887205920326,Invierno
2025-07,Sport Ukryl,5256IM0K10752,54.89987950721791,Invierno
2025-07,Sport Ukryl,5256IM0K10795,58.975698181700885,Invierno
2025-07,Sport Ukryl,5256IM0K10800,72.21404326953345,Invierno
2025-07,Sport Ukryl,5256IM0K10843,65.92287196459272,Invierno
2025-07,Sport Ukryl,5256IM0K11302,84.09736684553263,Invierno
2025-07,Sport Ukryl,5256IM0K12903,49.8185488378427,Invierno
2025-07,Sport Ukryl,5256IM0K13916,13.598608743756524,Invierno
2025-07,Super Economico 100 gr,1150AN0T10033,296.28728311525185,Invierno
2025-07,Super Economico 100 gr,1150AN0T10041,226.83705356429925,Invierno
2025-07,Super Economico 100 gr,1150AN0T10425,267.10054991591994,Invierno
2025-07,Super Economico 100 gr,1150AN0T10712,192.53672727864367,Invierno
2025-07,Super Economico 100 gr,1150AN0T10718,326.6247091857438,Invierno
2025-07,Super Economico 100 gr,1150AN0T10735,462.2021393419624,Invierno
2025-07,Super Economico 100 gr,1150AN0T10740,310.1654994725613,Invierno
2025-07,Super Economico 100 gr,1150AN0T10769,291.0070008746948,Invierno
2025-07,Super Economico 100 gr,1150AN0T10772,295.0559342017208,Invierno
2025-07,Super Economico 100 gr,1150AN0T10807,248.02270736042445,Invierno
2025-07,Super Economico 100 gr,1150AN0T10811,428.2674537817224,Invierno
2025-07,Super Economico 100 gr,1150AN0T10829,375.97545297783455,Invierno
2025-07,Super Economico 100 gr,1150AN0T10875,276.48891324790844,Invierno
2025-07,Super Economico 100 gr,1150AN0T11102,572.5234740970644,Invierno
2025-07,Super Economico 100 gr,1150AN0T11302,384.5034851911987,Invierno
2025-07,Super Economico 100 gr,1150AN0T12903,272.37545508698565,Invierno
2025-07,Super Economico 100 gr,1150AN0T13202,279.4731868156367,Invierno
2025-07,Super Economico 100 gr,1150AN0T13602,439.9625799255224,Invierno
2025-07,Super Economico 100 gr,1150AN0T13916,254.1149270941833,Invierno
2025-07,Super Economico 100 gr,1150AN0T14850,295.41619785764465,Invierno
2025-07,Super Economico 100 gr,1150AN0T15032,305.21859554047114,Invierno
2025-07,Super Economico 100 gr,1150AN0T16702,379.5028105641945,Invierno
2025-07,Super Economico 100 gr,1150AN0T16902,242.3176366300465,Invierno
2025-07,Super Economico 100 gr,1150AN0T17007,266.49831813288284,Invierno
2025-07,Super Economico 100 gr,1150AN0T18003,315.3920110182044,Invierno
2025-07,Super Economico 100 gr,1150AN0T18902,830.2410377504872,Invierno
2025-07,Super Económico 50g,1153AN0T50033,58.38153200290093,Invierno
2025-07,Super Económico 50g,1153AN0T50041,22.52992116897581,Invierno
2025-07,Super Económico 50g,1153AN0T50425,35.94302101527896,Invierno
2025-07,Super Económico 50g,1153AN0T50712,21.804016787636503,Invierno
2025-07,Super Económico 50g,1153AN0T50718,31.50962721961773,Invierno
2025-07,Super Económico 50g,1153AN0T50735,82.32293391336987,Invierno
2025-07,Super Económico 50g,1153AN0T50740,61.882004241803855,Invierno
2025-07,Super Económico 50g,1153AN0T50769,38.44604686352675,Invierno
2025-07,Super Económico 50g,1153AN0T50772,44.686136008299165,Invierno
2025-07,Super Económico 50g,1153AN0T50807,34.144391270404874,Invierno
2025-07,Super Económico 50g,1153AN0T50811,71.3671548246376,Invierno
2025-07,Super Económico 50g,1153AN0T50829,35.89462738985634,Invierno
2025-07,Super Económico 50g,1153AN0T50875,22.943955519813795,Invierno
2025-07,Super Económico 50g,1153AN0T51102,92.982974180075,Invierno
2025-07,Super Económico 50g,1153AN0T51302,38.95686846520998,Invierno
2025-07,Super Económico 50g,1153AN0T52903,28.49846830443241,Invierno
2025-07,Super Económico 50g,1153AN0T53202,50.06858256919291,Invierno
2025-07,Super Económico 50g,1153AN0T53602,48.01723055822292,Invierno
2025-07,Super Económico 50g,1153AN0T53916,35.182165682245525,Invierno
2025-07,Super Económico 50g,1153AN0T54850,41.92769935920977,Invierno
2025-07,Super Económico 50g,1153AN0T55032,63.90915944006255,Invierno
2025-07,Super Económico 50g,1153AN0T56702,72.94532472036418,Invierno
2025-07,Super Económico 50g,1153AN0T56902,22.207296999491675,Invierno
2025-07,Super Económico 50g,1153AN0T57007,25.280292213828112,Invierno
2025-07,Super Económico 50g,1153AN0T58003,40.57805491686778,Invierno
2025-07,Super Económico 50g,1153AN0T58902,100.34955938329622,Invierno
2025-07,Terra,5541IM0D10001,21.76637730119668,Invierno
2025-07,Terra,5541IM0D10002,18.066953491111867,Invierno
2025-07,Terra,5541IM0D10003,21.40073657578132,Invierno
2025-07,Terra,5541IM0D10004,19.346696030065623,Invierno
2025-07,Terra,5541IM0D10005,21.723360745265463,Invierno
2025-07,Terra,5541IM0D10006,16.400061948777143,Invierno
2025-07,Tiramisu,5540IM0D10001,21.293195185953277,Invierno
2025-07,Tiramisu,5540IM0D10002,17.58301723688566,Invierno
2025-07,Tiramisu,5540IM0D10003,18.22826557585394,Invierno
2025-07,Tiramisu,5540IM0D10004,15.163335965754603,Invierno
2025-07,Tiramisu,5540IM0D10005,16.238749864035075,Invierno
2025-07,Tiramisu,5540IM0D10006,14.94825318609851,Invierno
2025-07,Tiramisu,5540IM0D10007,15.808584304722888,Invierno
2025-07,Tiramisu,5540IM0D10008,16.400061948777143,Invierno
2025-07,Tiramisu,5540IM0D10009,16.077437779293003,Invierno
2025-07,Tiramisu,5540IM0D10010,16.50760333860519,Invierno
2025-07,Ukryl Estampado,1106AN1010004,62.59984301890607,Invierno
2025-07,Ukryl Estampado,1106AN1010007,59.11550198847736,Invierno
2025-07,Ukryl Estampado,1106AN1010016,65.47657519680632,Invierno
2025-07,Ukryl Estampado,1106AN1010021,41.51097647362608,Invierno
2025-07,Ukryl Estampado,1106AN1010024,73.74650807458313,Invierno
2025-07,Ukryl Estampado,1106AN1010027,53.179217269969165,Invierno
2025-07,Ukryl Estampado,1106AN1010029,45.83414034471357,Invierno
2025-07,Ukryl Estampado,1106AN1010031,49.06038203955497,Invierno
2025-07,Ukryl Estampado,1106AN1010041,62.28259591891333,Invierno
2025-07,Ukryl Estampado,1106AN1010062,54.07718787503336,Invierno
2025-07,Ukryl Estampado,1106AN1010064,50.89396273612317,Invierno
2025-07,Ukryl Estampado,1106AN1010065,25.653998543480576,Invierno
2025-07,Ukryl Estampado,1106AN1010077,58.20140017493896,Invierno
2025-07,Ukryl Estampado,1106AN1010082,50.40464941240556,Invierno
2025-07,Ukryl Estampado,1106AN1010085,60.594196098613,Invierno
2025-07,Ukryl Estampado,1106AN1010103,60.74475404437226,Invierno
2025-07,Ukryl Estampado,1106AN1010118,0.0107541389828046,Invierno
2025-07,Ukryl Estampado,1106AN1010125,58.48100778849187,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010003,0.0537706949140234,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010022,124.6942415056203,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010033,153.2357263659839,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010134,128.46894428858474,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010219,26.949872290908534,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010425,91.0069011419846,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010712,9.840037169266283,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010718,341.8203075684468,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010728,120.46248781588665,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010732,123.27469515989006,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010735,302.9172097981509,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010740,219.70222005615744,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010769,161.5271675217263,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010772,152.3162474829541,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010807,120.67219352605132,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010811,422.894685945913,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010829,213.4051339747761,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010831,197.6718286429329,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010875,197.84389486665776,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010880,143.22900004248413,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010882,213.0610015273264,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010888,323.65118975699835,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1010900,117.36529578883888,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1011102,801.9296914643555,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1011302,456.16906737260905,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1011777,51.79193334118735,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1011788,68.54150480690564,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1011799,72.44525725766374,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1012302,134.77624680199966,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1012903,172.0608466553835,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013102,177.09916076882752,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013202,170.01756024865062,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013602,450.46507205612943,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013902,198.36547060732372,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013916,173.8191483790721,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1013917,163.5328144420194,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1014850,180.16409037892683,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015029,205.1244469580165,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015032,153.04215186429343,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015033,96.9270546520186,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015102,169.23250810290588,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015204,293.79769994073257,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015302,140.126430945945,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1015502,217.63151059501837,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1016202,123.96833712428096,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1016402,121.5217705056929,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1016702,301.541217715301,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1016890,109.59543037376253,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1016902,230.1009347455804,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1017007,148.88030007794802,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1017402,131.3510535359764,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1017802,176.01299273156425,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1017902,122.1347564277128,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1018003,171.18976139777632,Invierno
2025-07,Ukryl Etiqueta Dorada,1100AN1018902,1147.7182763174571,Invierno
2025-07,Vizon Anatolia,5605IMD180837,46.877291826045614,Invierno
2025-07,Vizon Anatolia,5605IMD180838,46.68371732435513,Invierno
2025-07,Vizon Anatolia,5605IMD181027,24.92271709264985,Invierno
2025-07,Vizon Anatolia,5605IMD181031,27.578989421402607,Invierno
2025-07,Vizon Anatolia,5605IMD181323,44.97380922608919,Invierno
2025-07,Vizon Anatolia,5605IMD181324,41.758321670230586,Invierno
2025-07,Vizon Anatolia,5605IMD181327,30.72457507387298,Invierno
2025-07,Vizon Anatolia,5605IMD181490,48.9044470243043,Invierno
2025-07,Vizon Anatolia,5605IMD181617,38.32237426522449,Invierno
2025-08,Batik Soft,5618IMOR10001,20.670745253373315,Invierno
2025-08,Batik Soft,5618IMOR10002,18.440790617078964,Invierno
2025-08,Batik Soft,5618IMOR10003,20.715425583062277,Invierno
2025-08,Batik Soft,5618IMOR10004,23.59527592392328,Invierno
2025-08,Batik Soft,5618IMOR10005,18.07522428326022,Invierno
2025-08,Batik Soft,5618IMOR10006,22.15331982941601,Invierno
2025-08,Batik Soft,5618IMOR10007,23.3921835162462,Invierno
2025-08,Batik Soft,5618IMOR10008,19.167861436562912,Invierno
2025-08,Batik Soft,5618IMOR10009,26.94630065059512,Invierno
2025-08,Batik Soft,5618IMOR10010,23.27438991979349,Invierno
2025-08,Bonbon Classic,5248IM0108200,85.9365213844801,Invierno
2025-08,Bonbon Classic,5248IM0108204,40.48850239450289,Invierno
2025-08,Bonbon Classic,5248IM0108206,149.02514690528858,Invierno
2025-08,Bonbon Classic,5248IM0108207,47.694221018885735,Invierno
2025-08,Bonbon Classic,5248IM0108209,44.03043398439119,Invierno
2025-08,Bonbon Classic,5248IM0108211,46.439109939441366,Invierno
2025-08,Bonbon Classic,5248IM0108217,48.57158022005072,Invierno
2025-08,Bonbon Classic,5248IM0108219,34.74911095354858,Invierno
2025-08,Bonbon Classic,5248IM0108220,48.64063163866093,Invierno
2025-08,Bonbon Classic,5248IM0108221,6.377101601060348,Invierno
2025-08,Bonbon Classic,5248IM0108223,64.03097429243014,Invierno
2025-08,Bonbon Classic,5248IM0108224,71.63475403586004,Invierno
2025-08,Bonbon Classic,5248IM0108226,55.667628944287934,Invierno
2025-08,Bonbon Classic,5248IM0108236,21.57247554345956,Invierno
2025-08,Bonbon Classic,5248IM0108237,58.31189209224353,Invierno
2025-08,Bonbon Classic,5248IM0108239,27.61244374777595,Invierno
2025-08,Bonbon Classic,5248IM0108242,46.12228578346512,Invierno
2025-08,Bonbon Classic,5248IM0108322,25.84147795283181,Invierno
2025-08,Bonbon Classic,5248IM0108402,22.421401807549756,Invierno
2025-08,Bonbon Classic,5248IM0108404,38.39665059542895,Invierno
2025-08,Bonbon Classic,5248IM0108488,50.41159743360507,Invierno
2025-08,Bonbon Classic,5248IM0108769,47.84857124872031,Invierno
2025-08,Bruni,1129ANB310769,22.82352477475037,Invierno
2025-08,Bruni,1129ANB310772,22.348288540786008,Invierno
2025-08,Bruni,1129ANB310831,21.690269139912264,Invierno
2025-08,Bruni,1129ANB310888,30.935035537373,Invierno
2025-08,Bruni,1129ANB312903,23.76993539452558,Invierno
2025-08,Bruni,1129ANB313602,26.10549808281201,Invierno
2025-08,Bruni,1129ANB313916,27.3443617696422,Invierno
2025-08,Bruni,1129ANB314850,24.06238846158057,Invierno
2025-08,Bruni,1129ANB316890,25.553086733930343,Invierno
2025-08,Bruni,1129ANB317007,28.404504137716565,Invierno
2025-08,Bruni,1129ANB318003,24.046141068966403,Invierno
2025-08,Bruni,1129ANB318902,44.05480507331243,Invierno
2025-08,Diana,1340IMK010002,57.1095850387952,Invierno
2025-08,Diana,1340IMK010003,54.12818849409565,Invierno
2025-08,Diana,1340IMK010004,64.88396240467387,Invierno
2025-08,Diana,1340IMK010005,53.592024537828166,Invierno
2025-08,Diana,1340IMK010006,62.280317738253686,Invierno
2025-08,Diana,1340IMK010007,70.25778751180944,Invierno
2025-08,Diana,1340IMK010008,90.5142242535215,Invierno
2025-08,Diana,1340IMK010009,59.636054590298095,Invierno
2025-08,Diana,1340IMK010010,0.7717511491729082,Invierno
2025-08,Diana,1340IMK010011,59.14050911556602,Invierno
2025-08,Diana,1340IMK010012,42.81594138648223,Invierno
2025-08,Extra,1155AN1010718,72.17904168843462,Invierno
2025-08,Extra,1155AN1010735,61.17549504049037,Invierno
2025-08,Extra,1155AN1010740,31.288416326731117,Invierno
2025-08,Extra,1155AN1010769,52.88932480726546,Invierno
2025-08,Extra,1155AN1010772,52.44658335852943,Invierno
2025-08,Extra,1155AN1010807,39.65176167487332,Invierno
2025-08,Extra,1155AN1010811,52.052584087635886,Invierno
2025-08,Extra,1155AN1010829,47.33271653322053,Invierno
2025-08,Extra,1155AN1010875,26.82038335783533,Invierno
2025-08,Extra,1155AN1010880,25.60995260807993,Invierno
2025-08,Extra,1155AN1010888,32.08453856482527,Invierno
2025-08,Extra,1155AN1011102,67.5119781600153,Invierno
2025-08,Extra,1155AN1011302,74.49429513595335,Invierno
2025-08,Extra,1155AN1012903,40.00920431238497,Invierno
2025-08,Extra,1155AN1013202,40.00920431238498,Invierno
2025-08,Extra,1155AN1013602,76.62270356840916,Invierno
2025-08,Extra,1155AN1014850,4.264940561218704,Invierno
2025-08,Extra,1155AN1015502,42.02794284469517,Invierno
2025-08,Extra,1155AN1016702,63.95379917751284,Invierno
2025-08,Extra,1155AN1016890,20.28893152694041,Invierno
2025-08,Extra,1155AN1016902,22.433587352010377,Invierno
2025-08,Extra,1155AN1018003,47.65766438550386,Invierno
2025-08,Extra,1155AN1018902,119.05683122845848,Invierno
2025-08,Glaciar,5521IM1010530,24.387336313863894,Invierno
2025-08,Glaciar,5521IM1010572,26.56448692416221,Invierno
2025-08,Glaciar,5521IM1010718,35.943294310689815,Invierno
2025-08,Glaciar,5521IM1010740,1.1779359645270704,Invierno
2025-08,Glaciar,5521IM1010831,1.7465947060228977,Invierno
2025-08,Glaciar,5521IM1010862,23.31500840132891,Invierno
2025-08,Glaciar,5521IM1010875,23.152534475187245,Invierno
2025-08,Glaciar,5521IM1010888,31.63773526793569,Invierno
2025-08,Glaciar,5521IM1010910,1.2185544460624866,Invierno
2025-08,Glaciar,5521IM1010935,0.3249478522833298,Invierno
2025-08,Glaciar,5521IM1011302,72.78019521515878,Invierno
2025-08,Glaciar,5521IM1012903,28.14860770404344,Invierno
2025-08,Glaciar,5521IM1013602,39.64363797856623,Invierno
2025-08,Glaciar,5521IM1015204,46.28475970960678,Invierno
2025-08,Glaciar,5521IM1015502,35.947356158843355,Invierno
2025-08,Glaciar,5521IM1017007,39.229329466904986,Invierno
2025-08,Glaciar,5521IM1018902,71.48852750233256,Invierno
2025-08,Glaciar,5521IM1019102,0.3249478522833298,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010138,26.970671739516373,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010148,30.837551181688,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010158,27.25906295841783,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010168,25.83335425652472,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010178,18.37173919846876,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010188,26.60104355754408,Invierno
2025-08,Glaciar Estampado Ac,5524IM1010198,24.903191029363686,Invierno
2025-08,Happy Soft,5538IM0F10001,65.03018893820138,Invierno
2025-08,Happy Soft,5538IM0F10002,63.12112030603681,Invierno
2025-08,Happy Soft,5538IM0F10003,45.370843875059926,Invierno
2025-08,Happy Soft,5538IM0F10004,38.506320495574585,Invierno
2025-08,Happy Soft,5538IM0F10005,36.22762368143773,Invierno
2025-08,Happy Soft,5538IM0F10006,35.622408306560025,Invierno
2025-08,Happy Soft,5538IM0F10007,40.496626090809976,Invierno
2025-08,Happy Soft,5538IM0F10008,32.0479819314434,Invierno
2025-08,Happy Soft,5538IM0F10009,32.69787763601006,Invierno
2025-08,Happy Soft,5538IM0F10010,36.84096275262252,Invierno
2025-08,Happy Soft,5538IM0F10011,33.266536377505886,Invierno
2025-08,Happy Soft,5538IM0F10012,32.41354826526215,Invierno
2025-08,Happy Soft,5538IM0F10013,36.35354097419752,Invierno
2025-08,Happy Soft,5538IM0F10014,29.529636076247595,Invierno
2025-08,Happy Soft,5538IM0F10015,33.632102711324634,Invierno
2025-08,Happy Soft,5538IM0F10016,29.77334696546009,Invierno
2025-08,Happy Soft,5538IM0F10017,42.5681686491162,Invierno
2025-08,Happy Soft,5538IM0F10018,32.616640672939226,Invierno
2025-08,Happy Soft Estampado,5539IM0F10040,16.125537169560243,Invierno
2025-08,Happy Soft Estampado,5539IM0F10041,14.988219686568586,Invierno
2025-08,Happy Soft Estampado,5539IM0F10042,13.160388017474856,Invierno
2025-08,Happy Soft Estampado,5539IM0F10043,16.24739261416649,Invierno
2025-08,Happy Soft Estampado,5539IM0F10044,13.44471738822277,Invierno
2025-08,Happy Soft Estampado,5539IM0F10045,17.262854652551894,Invierno
2025-08,Happy Soft Estampado,5539IM0F10046,19.415634173928957,Invierno
2025-08,Happy Soft Estampado,5539IM0F10047,16.084918688024825,Invierno
2025-08,Happy Soft Estampado,5539IM0F10048,15.678733872670664,Invierno
2025-08,Happy Soft Estampado,5539IM0F10049,19.740582026212284,Invierno
2025-08,Krehuel,1123AN1050001,16.90541201504023,Invierno
2025-08,Krehuel,1123AN1050006,12.94104821718361,Invierno
2025-08,Krehuel,1123AN1050011,9.778899429651457,Invierno
2025-08,Krehuel,1123AN1050012,26.74320824291804,Invierno
2025-08,Krehuel,1123AN1050013,34.298245808505456,Invierno
2025-08,Krehuel,1123AN1050015,12.260688651465388,Invierno
2025-08,Krehuel,1123AN1050017,35.949387082920126,Invierno
2025-08,Krehuel,1123AN1050018,45.1982153285344,Invierno
2025-08,Krehuel,1123AN1050020,14.32410751346453,Invierno
2025-08,Krehuel,1123AN1050022,9.455982501444897,Invierno
2025-08,Krehuel,1123AN1050023,11.308185259459874,Invierno
2025-08,Krehuel,1123AN1050024,20.396570503009254,Invierno
2025-08,Krehuel,1123AN1050025,6.377101601060347,Invierno
2025-08,Krehuel,1123AN1050026,12.638440529744756,Invierno
2025-08,Krehuel,1123AN1050027,15.632022618904935,Invierno
2025-08,Krehuel,1123AN1050028,12.083998256786328,Invierno
2025-08,Krehuel,1123AN1050030,18.211296196403865,Invierno
2025-08,Krehuel,1123AN1050036,3.2088600412978816,Invierno
2025-08,Krehuel,1123AN1050037,37.59646650918126,Invierno
2025-08,Krehuel,1123AN1050041,9.961682596560829,Invierno
2025-08,Krehuel,1123AN1050134,2.3152534475187245,Invierno
2025-08,Krehuel,1123AN1050718,16.497196275609298,Invierno
2025-08,Krehuel,1123AN1050829,13.477212173451104,Invierno
2025-08,Krehuel,1123AN1050831,15.422837438997538,Invierno
2025-08,Krehuel,1123AN1050888,15.327384007389313,Invierno
2025-08,Krehuel,1123AN1051777,13.745294151584847,Invierno
2025-08,Krehuel,1123AN1051788,13.850902203576933,Invierno
2025-08,Krehuel,1123AN1051799,13.783881709043497,Invierno
2025-08,Krehuel,1123AN1053602,23.15253447518725,Invierno
2025-08,Krehuel,1123AN1053902,9.074168775011984,Invierno
2025-08,Krehuel,1123AN1055032,20.4981167068478,Invierno
2025-08,Krehuel,1123AN1055502,12.585636503748718,Invierno
2025-08,Krehuel,1123AN1056902,7.189471231768672,Invierno
2025-08,Krehuel,1123AN1058003,11.931678951028516,Invierno
2025-08,Krehuel Estampado,1119AN1050472,8.667983959657821,Invierno
2025-08,Krehuel Estampado,1119AN1050475,8.956375178559277,Invierno
2025-08,Krehuel Estampado,1119AN1050477,8.978715343403756,Invierno
2025-08,Krehuel Estampado,1119AN1050478,10.378022032298844,Invierno
2025-08,Krehuel Estampado,1119AN1050481,9.279292106765835,Invierno
2025-08,Krehuel Estampado,1119AN1050482,7.120419813158464,Invierno
2025-08,Krehuel Estampado,1119AN1050487,9.161498510313129,Invierno
2025-08,Krehuel Estampado,1119AN1050488,8.428334918598866,Invierno
2025-08,Krehuel Estampado,1119AN1050489,11.34271096876498,Invierno
2025-08,Mandala,5526IMK010101,78.23119543721165,Invierno
2025-08,Mandala,5526IMK010119,66.13907348411824,Invierno
2025-08,Mandala,5526IMK010503,72.66646346685962,Invierno
2025-08,Mandala,5526IMK010504,70.53399318625027,Invierno
2025-08,Mandala,5526IMK010507,63.23891390248953,Invierno
2025-08,Mandala,5526IMK013002,11.49503027452279,Invierno
2025-08,Mandala,5526IMK013051,11.535648756058208,Invierno
2025-08,Mandala,5526IMK013307,11.129463940704046,Invierno
2025-08,Mandala,5526IMK013401,11.657504200664455,Invierno
