Product_Code,Stock,Month,Familia,Forecast_Product,SuperFamily,Total_Projection,Stock_After_Consumption,Fecha
1150AN0T18003,368.1,2025-03,Super Economico 100 gr,165.01644798721705,Invierno,165.01644798721705,203.08355201278297,2025-01-01
1150AN0T18003,368.1,2025-04,Super Economico 100 gr,288.256287015138,Invierno,288.256287015138,79.84371298486201,2025-01-01
1150AN0T18003,368.1,2025-05,Super Economico 100 gr,355.2439511541134,Invierno,355.2439511541134,12.856048845886619,2025-01-01
1150AN0T18003,368.1,2025-06,Super Economico 100 gr,380.6695427592697,Invierno,380.6695427592697,-12.569542759269666,2025-01-01
1150AN0T18003,368.1,2025-07,Super Economico 100 gr,315.3920110182044,Invierno,315.3920110182044,52.70798898179561,2025-01-01
1150AN0T18003,368.1,2025-08,Super Economico 100 gr,238.2477034459839,Invierno,238.2477034459839,129.85229655401614,2025-01-01
1150AN0T18003,368.1,2025-09,Super Economico 100 gr,112.02109314284668,Invierno,112.02109314284668,256.07890685715336,2025-01-01
1150AN0T18003,368.1,2025-10,Super Economico 100 gr,118.30907823000098,Invierno,118.30907823000098,249.79092176999904,2025-01-01
1150AN0T18003,368.1,2025-11,Super Economico 100 gr,101.5560238208967,Invierno,101.5560238208967,266.5439761791033,2025-01-01
1150AN0T18003,368.1,2025-12,Super Economico 100 gr,86.25843645923557,Invierno,86.25843645923557,281.84156354076447,2025-01-01
1150AN0T18902,1456.6,2025-01,Super Economico 100 gr,184.99888411156684,Invierno,184.99888411156684,1271.601115888433,2025-01-01
1150AN0T18902,1456.6,2025-02,Super Economico 100 gr,418.91622855696016,Invierno,418.91622855696016,1037.6837714430399,2025-01-01
1150AN0T18902,1456.6,2025-03,Super Economico 100 gr,434.3909237919744,Invierno,434.3909237919744,1022.2090762080255,2025-01-01
1150AN0T18902,1456.6,2025-04,Super Economico 100 gr,758.8086904830851,Invierno,758.8086904830851,697.7913095169148,2025-01-01
1150AN0T18902,1456.6,2025-05,Super Economico 100 gr,935.1476776745328,Invierno,935.1476776745328,521.4523223254671,2025-01-01
1150AN0T18902,1456.6,2025-06,Super Economico 100 gr,1002.078255565634,Invierno,1002.078255565634,454.5217444343659,2025-01-01
1150AN0T18902,1456.6,2025-07,Super Economico 100 gr,830.2410377504872,Invierno,830.2410377504872,626.3589622495127,2025-01-01
1150AN0T18902,1456.6,2025-08,Super Economico 100 gr,627.1656022994406,Invierno,627.1656022994406,829.4343977005593,2025-01-01
1150AN0T18902,1456.6,2025-09,Super Economico 100 gr,294.8854294711124,Invierno,294.8854294711124,1161.7145705288876,2025-01-01
1150AN0T18902,1456.6,2025-10,Super Economico 100 gr,311.4379833778036,Invierno,311.4379833778036,1145.1620166221962,2025-01-01
1150AN0T18902,1456.6,2025-11,Super Economico 100 gr,267.3370778627863,Invierno,267.3370778627863,1189.2629221372135,2025-01-01
1150AN0T18902,1456.6,2025-12,Super Economico 100 gr,227.0675581459689,Invierno,227.0675581459689,1229.532441854031,2025-01-01
1153AN0T50033,23.01,2025-01,Super Económico 50g,13.008894745222513,Invierno,13.008894745222513,10.001105254777489,2025-01-01
1153AN0T50033,23.01,2025-02,Super Económico 50g,29.457675653203257,Invierno,29.457675653203257,-6.447675653203255,2025-01-01
1153AN0T50033,23.01,2025-03,Super Económico 50g,30.545837252087782,Invierno,30.545837252087782,-7.535837252087781,2025-01-01
1153AN0T50033,23.01,2025-04,Super Económico 50g,53.35849691018431,Invierno,53.35849691018431,-30.348496910184306,2025-01-01
1153AN0T50033,23.01,2025-05,Super Económico 50g,65.75843831993497,Invierno,65.75843831993497,-42.74843831993496,2025-01-01
1153AN0T50033,23.01,2025-06,Super Económico 50g,70.46491450871657,Invierno,70.46491450871657,-47.45491450871657,2025-01-01
1153AN0T50033,23.01,2025-07,Super Económico 50g,58.38153200290093,Invierno,58.38153200290093,-35.371532002900935,2025-01-01
1153AN0T50033,23.01,2025-08,Super Económico 50g,44.101516327078166,Invierno,44.101516327078166,-21.091516327078164,2025-01-01
1153AN0T50033,23.01,2025-09,Super Económico 50g,20.73598190773945,Invierno,20.73598190773945,2.274018092260551,2025-01-01
1153AN0T50033,23.01,2025-10,Super Económico 50g,21.899937207096336,Invierno,21.899937207096336,1.1100627929036655,2025-01-01
1153AN0T50033,23.01,2025-11,Super Económico 50g,18.79881559347687,Invierno,18.79881559347687,4.211184406523131,2025-01-01
1153AN0T50033,23.01,2025-12,Super Económico 50g,15.96711233238684,Invierno,15.96711233238684,7.0428876676131615,2025-01-01
1153AN0T50041,44.5,2025-01,Super Económico 50g,5.020241214136065,Invierno,5.020241214136065,39.479758785863936,2025-01-01
1153AN0T50041,44.5,2025-02,Super Económico 50g,11.367963250004296,Invierno,11.367963250004296,33.132036749995706,2025-01-01
1153AN0T50041,44.5,2025-03,Super Económico 50g,11.787893906170648,Invierno,11.787893906170648,32.71210609382935,2025-01-01
1153AN0T50041,44.5,2025-04,Super Económico 50g,20.591489942774324,Invierno,20.591489942774324,23.908510057225676,2025-01-01
1153AN0T50041,44.5,2025-05,Super Económico 50g,25.37673097495073,Invierno,25.37673097495073,19.12326902504927,2025-01-01
1153AN0T50041,44.5,2025-06,Super Económico 50g,27.19299947423647,Invierno,27.19299947423647,17.30700052576353,2025-01-01
1153AN0T50041,44.5,2025-07,Super Económico 50g,22.52992116897581,Invierno,22.52992116897581,21.97007883102419,2025-01-01
1153AN0T50041,44.5,2025-08,Super Económico 50g,17.019143763339397,Invierno,17.019143763339397,27.480856236660603,2025-01-01
1153AN0T50041,44.5,2025-09,Super Económico 50g,8.002188735291579,Invierno,8.002188735291579,36.49781126470842,2025-01-01
1153AN0T50041,44.5,2025-10,Super Económico 50g,8.451368813975007,Invierno,8.451368813975007,36.04863118602499,2025-01-01
1153AN0T50041,44.5,2025-11,Super Económico 50g,7.254620063243664,Invierno,7.254620063243664,37.245379936756336,2025-01-01
1153AN0T50041,44.5,2025-12,Super Económico 50g,6.1618421066268345,Invierno,6.1618421066268345,38.338157893373165,2025-01-01
1153AN0T50425,69.4,2025-01,Super Económico 50g,8.009022051525664,Invierno,8.009022051525664,61.390977948474344,2025-01-01
1153AN0T50425,69.4,2025-02,Super Económico 50g,18.135835404451964,Invierno,18.135835404451964,51.26416459554804,2025-01-01
1153AN0T50425,69.4,2025-03,Super Económico 50g,18.80577012310208,Invierno,18.80577012310208,50.59422987689793,2025-01-01
1153AN0T50425,69.4,2025-04,Super Económico 50g,32.850552391998804,Invierno,32.850552391998804,36.5494476080012,2025-01-01
1153AN0T50425,69.4,2025-05,Super Económico 50g,40.4846678286535,Invierno,40.4846678286535,28.915332171346506,2025-01-01
1153AN0T50425,69.4,2025-06,Super Económico 50g,43.38224462661902,Invierno,43.38224462661902,26.017755373380986,2025-01-01
1153AN0T50425,69.4,2025-07,Super Económico 50g,35.94302101527896,Invierno,35.94302101527896,33.45697898472105,2025-01-01
1153AN0T50425,69.4,2025-08,Super Económico 50g,27.151423982348977,Invierno,27.151423982348977,42.24857601765103,2025-01-01
1153AN0T50425,69.4,2025-09,Super Económico 50g,12.766260286648343,Invierno,12.766260286648343,56.63373971335166,2025-01-01
1153AN0T50425,69.4,2025-10,Super Económico 50g,13.482857956328386,Invierno,13.482857956328386,55.91714204367162,2025-01-01
1153AN0T50425,69.4,2025-11,Super Económico 50g,11.573629549582884,Invierno,11.573629549582884,57.82637045041712,2025-01-01
1153AN0T50425,69.4,2025-12,Super Económico 50g,9.83027053979644,Invierno,9.83027053979644,59.56972946020357,2025-01-01
1153AN0T50712,50.35,2025-01,Super Económico 50g,4.858491198883472,Invierno,4.858491198883472,45.49150880111653,2025-01-01
1153AN0T50712,50.35,2025-02,Super Económico 50g,11.001692357701057,Invierno,11.001692357701057,39.34830764229895,2025-01-01
1153AN0T50712,50.35,2025-03,Super Económico 50g,11.408093028525531,Invierno,11.408093028525531,38.94190697147447,2025-01-01
1153AN0T50712,50.35,2025-04,Super Económico 50g,19.92804098280428,Invierno,19.92804098280428,30.42195901719572,2025-01-01
1153AN0T50712,50.35,2025-05,Super Económico 50g,24.55910360463609,Invierno,24.55910360463609,25.790896395363912,2025-01-01
1153AN0T50712,50.35,2025-06,Super Económico 50g,26.31685271313339,Invierno,26.31685271313339,24.033147286866612,2025-01-01
1153AN0T50712,50.35,2025-07,Super Económico 50g,21.804016787636503,Invierno,21.804016787636503,28.5459832123635,2025-01-01
1153AN0T50712,50.35,2025-08,Super Económico 50g,16.47079426261128,Invierno,16.47079426261128,33.879205737388716,2025-01-01
1153AN0T50712,50.35,2025-09,Super Económico 50g,7.74436165193493,Invierno,7.74436165193493,42.60563834806507,2025-01-01
1153AN0T50712,50.35,2025-10,Super Económico 50g,8.179069341448368,Invierno,8.179069341448368,42.17093065855163,2025-01-01
1153AN0T50712,50.35,2025-11,Super Económico 50g,7.020879321349179,Invierno,7.020879321349179,43.329120678650824,2025-01-01
1153AN0T50712,50.35,2025-12,Super Económico 50g,5.963310201043393,Invierno,5.963310201043393,44.38668979895661,2025-01-01
1153AN0T50718,31.0,2025-01,Super Económico 50g,7.02114881022371,Invierno,7.02114881022371,23.97885118977629,2025-01-01
1153AN0T50718,31.0,2025-02,Super Económico 50g,15.898869843681426,Invierno,15.898869843681426,15.101130156318574,2025-01-01
1153AN0T50718,31.0,2025-03,Super Económico 50g,16.48617142963246,Invierno,16.48617142963246,14.51382857036754,2025-01-01
1153AN0T50718,31.0,2025-04,Super Económico 50g,28.798599299440944,Invierno,28.798599299440944,2.2014007005590557,2025-01-01
1153AN0T50718,31.0,2025-05,Super Económico 50g,35.491084370694814,Invierno,35.491084370694814,-4.491084370694814,2025-01-01
1153AN0T50718,31.0,2025-06,Super Económico 50g,38.03125940788203,Invierno,38.03125940788203,-7.0312594078820325,2025-01-01
1153AN0T50718,31.0,2025-07,Super Económico 50g,31.50962721961773,Invierno,31.50962721961773,-0.5096272196177303,2025-01-01
1153AN0T50718,31.0,2025-08,Super Económico 50g,23.80243017975391,Invierno,23.80243017975391,7.197569820246091,2025-01-01
1153AN0T50718,31.0,2025-09,Super Económico 50g,11.191605247925692,Invierno,11.191605247925692,19.808394752074307,2025-01-01
1153AN0T50718,31.0,2025-10,Super Económico 50g,11.819814140786049,Invierno,11.819814140786049,19.18018585921395,2025-01-01
1153AN0T50718,31.0,2025-11,Super Económico 50g,10.146079611123598,Invierno,10.146079611123598,20.853920388876404,2025-01-01
1153AN0T50718,31.0,2025-12,Super Económico 50g,8.617755309029416,Invierno,8.617755309029416,22.382244690970584,2025-01-01
1153AN0T50735,45.0,2025-01,Super Económico 50g,18.34364987790529,Invierno,18.34364987790529,26.65635012209471,2025-01-01
1153AN0T50735,45.0,2025-02,Super Económico 50g,41.5378323049083,Invierno,41.5378323049083,3.4621676950917006,2025-01-01
1153AN0T50735,45.0,2025-03,Super Económico 50g,43.0722328647906,Invierno,43.0722328647906,1.9277671352094004,2025-01-01
1153AN0T50735,45.0,2025-04,Super Económico 50g,75.24002649734484,Invierno,75.24002649734484,-30.240026497344843,2025-01-01
1153AN0T50735,45.0,2025-05,Super Económico 50g,92.72500029271971,Invierno,92.72500029271971,-47.72500029271971,2025-01-01
1153AN0T50735,45.0,2025-06,Super Económico 50g,99.36153268509794,Invierno,99.36153268509794,-54.36153268509794,2025-01-01
1153AN0T50735,45.0,2025-07,Super Económico 50g,82.32293391336987,Invierno,82.32293391336987,-37.322933913369866,2025-01-01
1153AN0T50735,45.0,2025-08,Super Económico 50g,62.18689523072224,Invierno,62.18689523072224,-17.186895230722243,2025-01-01
1153AN0T50735,45.0,2025-09,Super Económico 50g,29.239501082891184,Invierno,29.239501082891184,15.760498917108816,2025-01-01
1153AN0T50735,45.0,2025-10,Super Económico 50g,30.880777217650923,Invierno,30.880777217650923,14.119222782349077,2025-01-01
1153AN0T50735,45.0,2025-11,Super Económico 50g,26.50793154373759,Invierno,26.50793154373759,18.49206845626241,2025-01-01
1153AN0T50735,45.0,2025-12,Super Económico 50g,22.51498869987037,Invierno,22.51498869987037,22.48501130012963,2025-01-01
1153AN0T50740,2.5,2025-01,Super Económico 50g,13.788889263218351,Invierno,13.788889263218351,-11.288889263218351,2025-01-01
1153AN0T50740,2.5,2025-02,Super Económico 50g,31.223915289421104,Invierno,31.223915289421104,-28.723915289421104,2025-01-01
1153AN0T50740,2.5,2025-03,Super Económico 50g,32.37732148428756,Invierno,32.37732148428756,-29.877321484287563,2025-01-01
1153AN0T50740,2.5,2025-04,Super Económico 50g,56.55779522826212,Invierno,56.55779522826212,-54.05779522826212,2025-01-01
1153AN0T50740,2.5,2025-05,Super Económico 50g,69.70121919456335,Invierno,69.70121919456335,-67.20121919456335,2025-01-01
1153AN0T50740,2.5,2025-06,Super Económico 50g,74.68988889003589,Invierno,74.68988889003589,-72.18988889003589,2025-01-01
1153AN0T50740,2.5,2025-07,Super Económico 50g,61.882004241803855,Invierno,61.882004241803855,-59.382004241803855,2025-01-01
1153AN0T50740,2.5,2025-08,Super Económico 50g,46.74577947503376,Invierno,46.74577947503376,-44.24577947503376,2025-01-01
1153AN0T50740,2.5,2025-09,Super Económico 50g,21.97928139859263,Invierno,21.97928139859263,-19.47928139859263,2025-01-01
1153AN0T50740,2.5,2025-10,Super Económico 50g,23.21302577461369,Invierno,23.21302577461369,-20.71302577461369,2025-01-01
1153AN0T50740,2.5,2025-11,Super Económico 50g,19.925965393279164,Invierno,19.925965393279164,-17.425965393279164,2025-01-01
1153AN0T50740,2.5,2025-12,Super Económico 50g,16.924477299311437,Invierno,16.924477299311437,-14.424477299311437,2025-01-01
1153AN0T50769,87.5,2025-01,Super Económico 50g,8.56676006708183,Invierno,8.56676006708183,78.93323993291817,2025-01-01
1153AN0T50769,87.5,2025-02,Super Económico 50g,19.39879170346796,Invierno,19.39879170346796,68.10120829653204,2025-01-01
1153AN0T50769,87.5,2025-03,Super Económico 50g,20.11537981601913,Invierno,20.11537981601913,67.38462018398087,2025-01-01
1153AN0T50769,87.5,2025-04,Super Económico 50g,35.13822269471037,Invierno,35.13822269471037,52.36177730528963,2025-01-01
1153AN0T50769,87.5,2025-05,Super Económico 50g,43.30396813147917,Invierno,43.30396813147917,44.19603186852083,2025-01-01
1153AN0T50769,87.5,2025-06,Super Económico 50g,46.40332845842262,Invierno,46.40332845842262,41.09667154157738,2025-01-01
1153AN0T50769,87.5,2025-07,Super Económico 50g,38.44604686352675,Invierno,38.44604686352675,49.05395313647325,2025-01-01
1153AN0T50769,87.5,2025-08,Super Económico 50g,29.042214297822603,Invierno,29.042214297822603,58.4577857021774,2025-01-01
1153AN0T50769,87.5,2025-09,Super Económico 50g,13.655286266667016,Invierno,13.655286266667016,73.84471373333298,2025-01-01
1153AN0T50769,87.5,2025-10,Super Económico 50g,14.421786878262845,Invierno,14.421786878262845,73.07821312173715,2025-01-01
1153AN0T50769,87.5,2025-11,Super Económico 50g,12.379602255893127,Invierno,12.379602255893127,75.12039774410687,2025-01-01
1153AN0T50769,87.5,2025-12,Super Económico 50g,10.514837962382307,Invierno,10.514837962382307,76.9851620376177,2025-01-01
1153AN0T50772,71.05,2025-01,Super Económico 50g,9.957211124123573,Invierno,9.957211124123573,61.09278887587642,2025-01-01
1153AN0T50772,71.05,2025-02,Super Económico 50g,22.54736481841544,Invierno,22.54736481841544,48.50263518158456,2025-01-01
1153AN0T50772,71.05,2025-03,Super Económico 50g,23.38026069384992,Invierno,23.38026069384992,47.66973930615008,2025-01-01
1153AN0T50772,71.05,2025-04,Super Económico 50g,40.841426532082586,Invierno,40.841426532082586,30.20857346791741,2025-01-01
1153AN0T50772,71.05,2025-05,Super Económico 50g,50.3325352666654,Invierno,50.3325352666654,20.717464733334594,2025-01-01
1153AN0T50772,71.05,2025-06,Super Económico 50g,53.93494561590505,Invierno,53.93494561590505,17.115054384094947,2025-01-01
1153AN0T50772,71.05,2025-07,Super Económico 50g,44.686136008299165,Invierno,44.686136008299165,26.363863991700832,2025-01-01
1153AN0T50772,71.05,2025-08,Super Económico 50g,33.75598908000765,Invierno,33.75598908000765,37.294010919992346,2025-01-01
1153AN0T50772,71.05,2025-09,Super Económico 50g,15.87164426841066,Invierno,15.87164426841066,55.178355731589335,2025-01-01
1153AN0T50772,71.05,2025-10,Super Económico 50g,16.76255382542704,Invierno,16.76255382542704,54.287446174572956,2025-01-01
1153AN0T50772,71.05,2025-11,Super Económico 50g,14.38890692973424,Invierno,14.38890692973424,56.66109307026576,2025-01-01
1153AN0T50772,71.05,2025-12,Super Económico 50g,12.221477047045898,Invierno,12.221477047045898,58.8285229529541,2025-01-01
1153AN0T50807,65.85,2025-01,Super Económico 50g,7.608241458177569,Invierno,7.608241458177569,58.24175854182243,2025-01-01
1153AN0T50807,65.85,2025-02,Super Económico 50g,17.228297526856153,Invierno,17.228297526856153,48.62170247314384,2025-01-01
1153AN0T50807,65.85,2025-03,Super Económico 50g,17.86470794849251,Invierno,17.86470794849251,47.985292051507486,2025-01-01
1153AN0T50807,65.85,2025-04,Super Económico 50g,31.20667330229522,Invierno,31.20667330229522,34.64332669770478,2025-01-01
1153AN0T50807,65.85,2025-05,Super Económico 50g,38.458768899985,Invierno,38.458768899985,27.39123110001499,2025-01-01
1153AN0T50807,65.85,2025-06,Super Económico 50g,41.211347651885816,Invierno,41.211347651885816,24.638652348114178,2025-01-01
1153AN0T50807,65.85,2025-07,Super Económico 50g,34.144391270404874,Invierno,34.144391270404874,31.70560872959512,2025-01-01
1153AN0T50807,65.85,2025-08,Super Económico 50g,25.792735774989303,Invierno,25.792735774989303,40.05726422501069,2025-01-01
1153AN0T50807,65.85,2025-09,Super Económico 50g,12.127422068997976,Invierno,12.127422068997976,53.72257793100202,2025-01-01
1153AN0T50807,65.85,2025-10,Super Económico 50g,12.808160374401265,Invierno,12.808160374401265,53.041839625598726,2025-01-01
1153AN0T50807,65.85,2025-11,Super Económico 50g,10.994471933555436,Invierno,10.994471933555436,54.855528066444556,2025-01-01
1153AN0T50807,65.85,2025-12,Super Económico 50g,9.33835259596191,Invierno,9.33835259596191,56.51164740403809,2025-01-01
1153AN0T50811,42.45,2025-01,Super Económico 50g,15.902422795852251,Invierno,15.902422795852251,26.54757720414775,2025-01-01
1153AN0T50811,42.45,2025-02,Super Económico 50g,36.009854948850126,Invierno,36.009854948850126,6.440145051149877,2025-01-01
1153AN0T50811,42.45,2025-03,Super Económico 50g,37.34005295218376,Invierno,37.34005295218376,5.109947047816242,2025-01-01
1153AN0T50811,42.45,2025-04,Super Económico 50g,65.22686163853753,Invierno,65.22686163853753,-22.776861638537525,2025-01-01
1153AN0T50811,42.45,2025-05,Super Económico 50g,80.38488350000802,Invierno,80.38488350000802,-37.93488350000801,2025-01-01
1153AN0T50811,42.45,2025-06,Super Económico 50g,86.13820656844953,Invierno,86.13820656844953,-43.68820656844953,2025-01-01
1153AN0T50811,42.45,2025-07,Super Económico 50g,71.3671548246376,Invierno,71.3671548246376,-28.917154824637592,2025-01-01
1153AN0T50811,42.45,2025-08,Super Económico 50g,53.91087961788119,Invierno,53.91087961788119,-11.46087961788119,2025-01-01
1153AN0T50811,42.45,2025-09,Super Económico 50g,25.34822195445286,Invierno,25.34822195445286,17.101778045547142,2025-01-01
1153AN0T50811,42.45,2025-10,Super Económico 50g,26.77107221562847,Invierno,26.77107221562847,15.678927784371531,2025-01-01
1153AN0T50811,42.45,2025-11,Super Económico 50g,22.980177754033782,Invierno,22.980177754033782,19.46982224596622,2025-01-01
1153AN0T50811,42.45,2025-12,Super Económico 50g,19.51862753226841,Invierno,19.51862753226841,22.93137246773159,2025-01-01
1153AN0T50829,79.5,2025-01,Super Económico 50g,7.99823871717549,Invierno,7.99823871717549,71.5017612828245,2025-01-01
1153AN0T50829,79.5,2025-02,Super Económico 50g,18.11141734496508,Invierno,18.11141734496508,61.388582655034924,2025-01-01
1153AN0T50829,79.5,2025-03,Super Económico 50g,18.7804500645924,Invierno,18.7804500645924,60.7195499354076,2025-01-01
1153AN0T50829,79.5,2025-04,Super Económico 50g,32.80632246133413,Invierno,32.80632246133413,46.69367753866587,2025-01-01
1153AN0T50829,79.5,2025-05,Super Económico 50g,40.43015933729919,Invierno,40.43015933729919,39.06984066270081,2025-01-01
1153AN0T50829,79.5,2025-06,Super Económico 50g,43.32383484254548,Invierno,43.32383484254548,36.17616515745452,2025-01-01
1153AN0T50829,79.5,2025-07,Super Económico 50g,35.89462738985634,Invierno,35.89462738985634,43.60537261014366,2025-01-01
1153AN0T50829,79.5,2025-08,Super Económico 50g,27.114867348967103,Invierno,27.114867348967103,52.3851326510329,2025-01-01
1153AN0T50829,79.5,2025-09,Super Económico 50g,12.749071814424566,Invierno,12.749071814424566,66.75092818557543,2025-01-01
1153AN0T50829,79.5,2025-10,Super Económico 50g,13.464704658159944,Invierno,13.464704658159944,66.03529534184005,2025-01-01
1153AN0T50829,79.5,2025-11,Super Económico 50g,11.558046833456585,Invierno,11.558046833456585,67.94195316654341,2025-01-01
1153AN0T50829,79.5,2025-12,Super Económico 50g,9.81703507942421,Invierno,9.81703507942421,69.68296492057578,2025-01-01
1153AN0T50875,108.6,2025-01,Super Económico 50g,5.112498630243101,Invierno,5.112498630243101,103.4875013697569,2025-01-01
1153AN0T50875,108.6,2025-02,Super Económico 50g,11.576873314503182,Invierno,11.576873314503182,97.0231266854968,2025-01-01
1153AN0T50875,108.6,2025-03,Super Económico 50g,12.004521073420085,Invierno,12.004521073420085,96.59547892657991,2025-01-01
1153AN0T50875,108.6,2025-04,Super Económico 50g,20.96990157179428,Invierno,20.96990157179428,87.63009842820571,2025-01-01
1153AN0T50875,108.6,2025-05,Super Económico 50g,25.843081400982044,Invierno,25.843081400982044,82.75691859901795,2025-01-01
1153AN0T50875,108.6,2025-06,Super Económico 50g,27.69272762686564,Invierno,27.69272762686564,80.90727237313436,2025-01-01
1153AN0T50875,108.6,2025-07,Super Económico 50g,22.943955519813795,Invierno,22.943955519813795,85.6560444801862,2025-01-01
1153AN0T50875,108.6,2025-08,Super Económico 50g,17.331906071162102,Invierno,17.331906071162102,91.26809392883789,2025-01-01
1153AN0T50875,108.6,2025-09,Super Económico 50g,8.149245664317224,Invierno,8.149245664317224,100.45075433568277,2025-01-01
1153AN0T50875,108.6,2025-10,Super Económico 50g,8.606680364971684,Invierno,8.606680364971684,99.99331963502831,2025-01-01
1153AN0T50875,108.6,2025-11,Super Económico 50g,7.387938856768667,Invierno,7.387938856768667,101.21206114323132,2025-01-01
1153AN0T50875,108.6,2025-12,Super Económico 50g,6.275078823144798,Invierno,6.275078823144798,102.3249211768552,2025-01-01
1153AN0T51102,26.85,2025-01,Super Económico 50g,20.71897880559616,Invierno,20.71897880559616,6.131021194403843,2025-01-01
1153AN0T51102,26.85,2025-02,Super Económico 50g,46.91658818632441,Invierno,46.91658818632441,-20.06658818632441,2025-01-01
1153AN0T51102,26.85,2025-03,Super Económico 50g,48.649679086505,Invierno,48.649679086505,-21.799679086505,2025-01-01
1153AN0T51102,26.85,2025-04,Super Económico 50g,84.98289733542363,Invierno,84.98289733542363,-58.13289733542363,2025-01-01
1153AN0T51102,26.85,2025-05,Super Económico 50g,104.73200963826622,Invierno,104.73200963826622,-77.88200963826623,2025-01-01
1153AN0T51102,26.85,2025-06,Super Económico 50g,112.22791012129692,Invierno,112.22791012129692,-85.3779101212969,2025-01-01
1153AN0T51102,26.85,2025-07,Super Económico 50g,92.982974180075,Invierno,92.982974180075,-66.132974180075,2025-01-01
1153AN0T51102,26.85,2025-08,Super Económico 50g,70.2395091951185,Invierno,70.2395091951185,-43.3895091951185,2025-01-01
1153AN0T51102,26.85,2025-09,Super Económico 50g,33.02573954773977,Invierno,33.02573954773977,-6.1757395477397665,2025-01-01
1153AN0T51102,26.85,2025-10,Super Económico 50g,34.879545397532894,Invierno,34.879545397532894,-8.029545397532893,2025-01-01
1153AN0T51102,26.85,2025-11,Super Económico 50g,29.940457623780684,Invierno,29.940457623780684,-3.090457623780683,2025-01-01
1153AN0T51102,26.85,2025-12,Super Económico 50g,25.43046649853092,Invierno,25.43046649853092,1.4195335014690826,2025-01-01
1153AN0T51302,112.41,2025-01,Super Económico 50g,8.680584151889212,Invierno,8.680584151889212,103.72941584811079,2025-01-01
1153AN0T51302,112.41,2025-02,Super Económico 50g,19.656537886940605,Invierno,19.656537886940605,92.75346211305938,2025-01-01
1153AN0T51302,112.41,2025-03,Super Económico 50g,20.382647100287915,Invierno,20.382647100287915,92.02735289971208,2025-01-01
1153AN0T51302,112.41,2025-04,Super Económico 50g,35.60509418505967,Invierno,35.60509418505967,76.80490581494033,2025-01-01
1153AN0T51302,112.41,2025-05,Super Económico 50g,43.8793355402191,Invierno,43.8793355402191,68.5306644597809,2025-01-01
1153AN0T51302,112.41,2025-06,Super Económico 50g,47.01987617919887,Invierno,47.01987617919887,65.39012382080114,2025-01-01
1153AN0T51302,112.41,2025-07,Super Económico 50g,38.95686846520998,Invierno,38.95686846520998,73.45313153479002,2025-01-01
1153AN0T51302,112.41,2025-08,Super Económico 50g,29.428089872409057,Invierno,29.428089872409057,82.98191012759094,2025-01-01
1153AN0T51302,112.41,2025-09,Super Económico 50g,13.836720140140214,Invierno,13.836720140140214,98.57327985985978,2025-01-01
1153AN0T51302,112.41,2025-10,Super Económico 50g,14.613405025596403,Invierno,14.613405025596403,97.79659497440359,2025-01-01
1153AN0T51302,112.41,2025-11,Super Económico 50g,12.544086481670728,Invierno,12.544086481670728,99.86591351832926,2025-01-01
1153AN0T51302,112.41,2025-12,Super Económico 50g,10.654545599644733,Invierno,10.654545599644733,101.75545440035526,2025-01-01
1153AN0T52903,121.0,2025-01,Super Económico 50g,6.350185783990727,Invierno,6.350185783990727,114.64981421600928,2025-01-01
1153AN0T52903,121.0,2025-02,Super Económico 50g,14.379523920053169,Invierno,14.379523920053169,106.62047607994683,2025-01-01
1153AN0T52903,121.0,2025-03,Super Económico 50g,14.910701122363829,Invierno,14.910701122363829,106.08929887763617,2025-01-01
1153AN0T52903,121.0,2025-04,Super Económico 50g,26.04651472475033,Invierno,26.04651472475033,94.95348527524968,2025-01-01
1153AN0T52903,121.0,2025-05,Super Económico 50g,32.09944490864889,Invierno,32.09944490864889,88.90055509135111,2025-01-01
1153AN0T52903,121.0,2025-06,Super Económico 50g,34.39687284330628,Invierno,34.39687284330628,86.60312715669372,2025-01-01
1153AN0T52903,121.0,2025-07,Super Económico 50g,28.49846830443241,Invierno,28.49846830443241,92.50153169556759,2025-01-01
1153AN0T52903,121.0,2025-08,Super Económico 50g,21.5277952137706,Invierno,21.5277952137706,99.4722047862294,2025-01-01
1153AN0T52903,121.0,2025-09,Super Económico 50g,10.122100309557366,Invierno,10.122100309557366,110.87789969044263,2025-01-01
1153AN0T52903,121.0,2025-10,Super Económico 50g,10.690275588082946,Invierno,10.690275588082946,110.30972441191706,2025-01-01
1153AN0T52903,121.0,2025-11,Super Económico 50g,9.176488385487213,Invierno,9.176488385487213,111.82351161451278,2025-01-01
1153AN0T52903,121.0,2025-12,Super Económico 50g,7.794215552535137,Invierno,7.794215552535137,113.20578444746486,2025-01-01
1153AN0T53202,22.0,2025-01,Super Económico 50g,11.15655753351503,Invierno,11.15655753351503,10.84344246648497,2025-01-01
1153AN0T53202,22.0,2025-02,Super Económico 50g,25.26319565690096,Invierno,25.26319565690096,-3.2631956569009617,2025-01-01
1153AN0T53202,22.0,2025-03,Super Económico 50g,26.1964138680926,Invierno,26.1964138680926,-4.196413868092598,2025-01-01
1153AN0T53202,22.0,2025-04,Super Económico 50g,45.76077770934204,Invierno,45.76077770934204,-23.760777709342037,2025-01-01
1153AN0T53202,22.0,2025-05,Super Económico 50g,56.395090805072485,Invierno,56.395090805072485,-34.395090805072485,2025-01-01
