Month,Familia,Product_Code,Forecast_Product
2025-01,Sport Ukryl,5256IM0K10575,18.760167243177463
2025-01,Sport Ukryl,5256IM0K10586,30.898207600031384
2025-01,Sport Ukryl,5256IM0K10590,26.00359207535746
2025-01,Sport Ukryl,5256IM0K10617,10.774215597656848
2025-01,Sport Ukryl,5256IM0K10664,14.198931104085045
2025-01,Sport Ukryl,5256IM0K10685,11.759200145965842
2025-01,Sport Ukryl,5256IM0K10690,16.335589893493786
2025-01,Sport Ukryl,5256IM0K10752,19.517847664953614
2025-01,Sport Ukryl,5256IM0K10795,17.741844756310318
2025-01,Sport Ukryl,5256IM0K10800,21.56358480374922
2025-01,Sport Ukryl,5256IM0K10843,18.457095074467006
2025-01,Sport Ukryl,5256IM0K11302,28.807009635929212
2025-01,Sport Ukryl,5256IM0K12903,14.054971823947575
2025-01,Sport Ukryl,5256IM0K13916,5.302247591589495
2025-01,Super Economico 100 gr,1150AN0T10033,89.91696637386279
2025-01,Super Economico 100 gr,1150AN0T10041,70.52640901976757
2025-01,Super Economico 100 gr,1150AN0T10425,82.13861916390884
2025-01,Super Economico 100 gr,1150AN0T10712,67.55024032303085
2025-01,Super Economico 100 gr,1150AN0T10718,100.53509980463375
2025-01,Super Economico 100 gr,1150AN0T10735,145.34735067016237
2025-01,Super Economico 100 gr,1150AN0T10740,93.70233776105644
2025-01,Super Economico 100 gr,1150AN0T10769,88.39554408693628
2025-01,Super Economico 100 gr,1150AN0T10772,91.60204763189296
2025-01,Super Economico 100 gr,1150AN0T10807,76.46207744396193
2025-01,Super Economico 100 gr,1150AN0T10811,126.56293765348805
2025-01,Super Economico 100 gr,1150AN0T10829,125.77191929315374
2025-01,Super Economico 100 gr,1150AN0T10875,80.39140811129305
2025-01,Super Economico 100 gr,1150AN0T11102,171.79342811183707
2025-01,Super Economico 100 gr,1150AN0T11302,108.2088871163826
2025-01,Super Economico 100 gr,1150AN0T12903,82.97358298870616
2025-01,Super Economico 100 gr,1150AN0T13202,85.23753208897328
2025-01,Super Economico 100 gr,1150AN0T13602,144.32599746160813
2025-01,Super Economico 100 gr,1150AN0T13916,78.19868097067285
2025-01,Super Economico 100 gr,1150AN0T14850,89.20929285992388
2025-01,Super Economico 100 gr,1150AN0T15032,92.53247918983406
2025-01,Super Economico 100 gr,1150AN0T16702,112.80346119403316
2025-01,Super Economico 100 gr,1150AN0T16902,76.61815961084781
2025-01,Super Economico 100 gr,1150AN0T17007,78.54266788215924
2025-01,Super Economico 100 gr,1150AN0T18003,97.55135430367928
2025-01,Super Economico 100 gr,1150AN0T18902,246.91895729178592
2025-01,Super Económico 50g,1153AN0T50033,21.727243774852862
2025-01,Super Económico 50g,1153AN0T50041,6.303901109177565
2025-01,Super Económico 50g,1153AN0T50425,9.924855844845785
2025-01,Super Económico 50g,1153AN0T50712,6.114481003733527
2025-01,Super Económico 50g,1153AN0T50718,8.80424650103886
2025-01,Super Económico 50g,1153AN0T50735,27.71216142646267
2025-01,Super Económico 50g,1153AN0T50740,17.504690784294386
2025-01,Super Económico 50g,1153AN0T50769,11.668278495352704
2025-01,Super Económico 50g,1153AN0T50772,12.540368660817052
2025-01,Super Económico 50g,1153AN0T50807,9.683155790299192
2025-01,Super Económico 50g,1153AN0T50811,21.632533722130848
2025-01,Super Económico 50g,1153AN0T50829,11.51750009141925
2025-01,Super Económico 50g,1153AN0T50875,6.435737502566615
2025-01,Super Económico 50g,1153AN0T51102,28.795644429602568
2025-01,Super Económico 50g,1153AN0T51302,10.008958371662937
2025-01,Super Económico 50g,1153AN0T52903,7.970798037085094
2025-01,Super Económico 50g,1153AN0T53202,14.511853118278593
2025-01,Super Económico 50g,1153AN0T53602,12.698723868968267
2025-01,Super Económico 50g,1153AN0T53916,9.9528900204515
2025-01,Super Económico 50g,1153AN0T54850,11.603875659501732
2025-01,Super Económico 50g,1153AN0T55032,18.573777859420534
2025-01,Super Económico 50g,1153AN0T56702,23.135013998512953
2025-01,Super Económico 50g,1153AN0T56902,5.667449554885598
2025-01,Super Económico 50g,1153AN0T57007,7.099465552042522
2025-01,Super Económico 50g,1153AN0T58003,11.319745501335674
2025-01,Super Económico 50g,1153AN0T58902,28.246326123814853
2025-01,Terra,5541IM0D10001,6.043259044086569
2025-01,Terra,5541IM0D10002,5.7432175970632136
2025-01,Terra,5541IM0D10003,7.016120705647146
2025-01,Terra,5541IM0D10004,6.1947951284418
2025-01,Terra,5541IM0D10005,6.773662970678777
2025-01,Terra,5541IM0D10006,5.227994910255432
2025-01,Tiramisu,5540IM0D10001,6.713048536936686
2025-01,Tiramisu,5540IM0D10002,4.9552299584160195
2025-01,Tiramisu,5540IM0D10003,5.106766042771249
2025-01,Tiramisu,5540IM0D10004,4.258163970381961
2025-01,Tiramisu,5540IM0D10005,4.561236139092421
2025-01,Tiramisu,5540IM0D10006,4.19754953663987
2025-01,Tiramisu,5540IM0D10007,4.727925831883174
2025-01,Tiramisu,5540IM0D10008,4.60669696439899
2025-01,Tiramisu,5540IM0D10009,4.758233048754221
2025-01,Tiramisu,5540IM0D10010,4.818847482496313
2025-01,Ukryl Estampado,1106AN1010004,17.1357004188894
2025-01,Ukryl Estampado,1106AN1010007,18.67682239678209
2025-01,Ukryl Estampado,1106AN1010016,19.463294674585732
2025-01,Ukryl Estampado,1106AN1010021,12.216839120718639
